condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,0.0002,0.016008,-1.507611,0.222918,1,1,1,1
deterministic,0.1004,0.006225,-1.511012,0.226347,1,1,1,1
deterministic,0.2005,0.004652,-1.512871,0.228726,1,1,1,1
deterministic,0.3006,0.003613,-1.512727,0.231414,1,1,1,1
deterministic,0.4007,0.004438,-1.510496,0.235444,1,1,1,1
deterministic,0.5008,0.009689,-1.505685,0.241057,1,1,1,1
deterministic,0.601,0.00904,-1.497231,0.247068,1,1,1,1
deterministic,0.7011,-0.012428,-1.47523,0.246214,1,1,1,1
deterministic,0.8012,-0.049925,-1.445223,0.24218,1,1,1,1
deterministic,0.9017,-0.071724,-1.405289,0.236678,1,1,1,1
deterministic,1.0018,-0.121089,-1.361737,0.229291,1,1,1,1
deterministic,1.102,-0.149112,-1.323444,0.223724,1,1,1,1
deterministic,1.2022,-0.190459,-1.292683,0.224272,1,1,1,1
deterministic,1.3023,-0.19516,-1.274057,0.22595,1,1,1,1
deterministic,1.4025,-0.210172,-1.257231,0.232891,1,1,1,1
deterministic,1.5026,-0.214543,-1.233927,0.236237,1,1,1,1
deterministic,1.6027,-0.243915,-1.201051,0.238673,1,1,1,1
deterministic,1.7028,-0.286639,-1.158231,0.237995,1,1,1,1
deterministic,1.803,-0.328234,-1.113506,0.236056,1,1,1,1
deterministic,1.9031,-0.355407,-1.071669,0.230815,1,1,1,1
deterministic,2.0032,-0.382141,-1.035062,0.227994,1,1,1,1
deterministic,2.1033,-0.409765,-0.999277,0.228413,1,1,1,1
deterministic,2.2035,-0.410952,-0.964684,0.229987,1,1,1,1
deterministic,2.3037,-0.419662,-0.934622,0.234135,1,1,1,1
deterministic,2.4038,-0.425538,-0.902925,0.23792,1,1,1,1
deterministic,2.5039,-0.436555,-0.868092,0.239576,1,1,1,1
deterministic,2.6041,-0.455153,-0.827609,0.23739,1,1,1,1
deterministic,2.7042,-0.46289,-0.775752,0.232664,1,1,1,1
deterministic,2.8043,-0.459971,-0.71518,0.228411,1,1,1,1
deterministic,2.9044,-0.456867,-0.658087,0.224747,1,1,1,1
deterministic,3.0045,-0.446488,-0.605873,0.221636,1,1,1,1
deterministic,3.1046,-0.432113,-0.561293,0.216653,1,1,1,1
deterministic,3.2047,-0.41177,-0.523401,0.2112,1,1,1,1
deterministic,3.3048,-0.383114,-0.498854,0.210754,1,1,1,1
deterministic,3.4049,-0.346074,-0.474166,0.217456,1,1,1,1
deterministic,3.505,-0.311063,-0.444282,0.227028,1,1,1,1
deterministic,3.6051,-0.281873,-0.410278,0.237848,1,1,1,1
deterministic,3.7053,-0.253772,-0.371758,0.24488,1,1,1,1
deterministic,3.8054,-0.227164,-0.342744,0.25452,1,1,1,1
deterministic,3.9055,-0.198896,-0.323612,0.265173,1,1,1,1
deterministic,4.0056,-0.170219,-0.303797,0.275982,1,1,1,1
deterministic,4.1057,-0.117635,-0.287692,0.277996,1,1,1,1
deterministic,4.2058,-0.073014,-0.264331,0.284452,1,1,1,1
deterministic,4.3059,-0.024363,-0.226018,0.287691,1,1,1,1
deterministic,4.406,0.008671,-0.184863,0.284249,1,1,1,1
deterministic,4.5061,0.024192,-0.146987,0.274719,1,1,1,1
deterministic,4.6063,0.02305,-0.11561,0.259764,1,1,1,1
