condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0006,0.0,0.0,0.0,1,1,1,1
pdstl,0.101,0.019674,-1.536232,0.027251,1,1,1,1
pdstl,0.2014,0.022623,-1.53487,0.026855,1,1,1,1
pdstl,0.3019,0.02067,-1.531496,0.025219,1,1,1,1
pdstl,0.4021,0.011589,-1.532943,0.0331,1,1,1,1
pdstl,0.5027,0.014573,-1.53503,0.035038,1,1,1,1
pdstl,0.6028,0.017749,-1.547243,0.027392,1,1,1,1
pdstl,0.704,0.018727,-1.541315,0.029474,1,1,1,1
pdstl,0.8042,0.018093,-1.538775,0.030691,1,1,1,1
pdstl,0.9043,0.010787,-1.533532,0.029506,1,1,1,1
pdstl,1.0044,0.011733,-1.529658,0.028757,1,1,1,1
pdstl,1.1044,0.007549,-1.52759,0.026593,1,1,1,1
pdstl,1.2046,0.00889,-1.527612,0.028504,1,1,1,1
pdstl,1.3047,0.003913,-1.530078,0.03074,1,1,1,1
pdstl,1.4049,0.00461,-1.534448,0.031339,1,1,1,1
pdstl,1.505,0.018267,-1.525195,0.038235,1,1,1,1
pdstl,1.6051,0.021269,-1.522462,0.041645,1,1,1,1
pdstl,1.7053,0.012664,-1.519629,0.04765,1,1,1,1
pdstl,1.8054,0.005509,-1.516398,0.054766,1,1,1,1
pdstl,1.9055,-0.004963,-1.516527,0.062255,1,1,1,1
pdstl,2.0056,-0.015332,-1.51679,0.070529,1,1,1,1
pdstl,2.1057,-0.023785,-1.515241,0.081275,1,1,1,1
pdstl,2.2058,-0.033077,-1.510804,0.091927,1,1,1,1
pdstl,2.3059,-0.016069,-1.502232,0.101209,1,1,1,1
pdstl,2.4061,-0.002246,-1.494833,0.10756,1,1,1,1
pdstl,2.5062,0.015377,-1.487866,0.110692,1,1,1,1
pdstl,2.6066,0.028754,-1.484817,0.116576,1,1,1,1
pdstl,2.7067,0.035355,-1.486782,0.125182,1,1,1,1
pdstl,2.8068,0.025706,-1.480521,0.118377,1,1,1,1
pdstl,2.9069,0.020453,-1.481781,0.119827,1,1,1,1
pdstl,3.0071,0.029563,-1.488167,0.124141,1,1,1,1
pdstl,3.1072,0.030096,-1.495513,0.131227,1,1,1,1
pdstl,3.2074,0.039656,-1.501862,0.139832,1,1,1,1
pdstl,3.3075,0.028731,-1.508785,0.150591,1,1,1,1
