condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,0.0007,0.069237,-1.594698,0.028676,1,1,1,1
deterministic,0.1016,0.066394,-1.594718,0.028847,1,1,1,1
deterministic,0.2021,0.066222,-1.593342,0.029538,1,1,1,1
deterministic,0.3024,0.065996,-1.590841,0.030145,1,1,1,1
deterministic,0.4028,0.071674,-1.58954,0.027219,1,1,1,1
deterministic,0.5029,0.071575,-1.58679,0.024169,1,1,1,1
deterministic,0.603,0.071092,-1.582759,0.021445,1,1,1,1
deterministic,0.7032,0.071486,-1.579537,0.018849,1,1,1,1
deterministic,0.8037,0.070109,-1.595046,0.030492,1,1,1,1
deterministic,0.9039,0.069305,-1.595024,0.030963,1,1,1,1
deterministic,1.004,0.057332,-1.599102,0.031099,1,1,1,1
deterministic,1.1042,0.069805,-1.591863,0.029856,1,1,1,1
deterministic,1.2044,0.067711,-1.588712,0.030314,1,1,1,1
deterministic,1.3046,0.071598,-1.592069,0.028927,1,1,1,1
deterministic,1.4046,0.067267,-1.594814,0.028732,1,1,1,1
deterministic,1.5048,0.066833,-1.596354,0.029559,1,1,1,1
deterministic,1.6049,0.059474,-1.596094,0.031514,1,1,1,1
deterministic,1.7049,0.050947,-1.592838,0.030724,1,1,1,1
deterministic,1.805,0.061363,-1.585782,0.034924,1,1,1,1
deterministic,1.9051,0.060837,-1.579221,0.03807,1,1,1,1
deterministic,2.0052,0.055499,-1.572928,0.041905,1,1,1,1
deterministic,2.1053,0.041724,-1.566883,0.048637,1,1,1,1
deterministic,2.2054,0.030608,-1.560379,0.055832,1,1,1,1
deterministic,2.3055,0.027234,-1.551059,0.065964,1,1,1,1
deterministic,2.4056,0.012717,-1.541023,0.077329,1,1,1,1
deterministic,2.5058,0.022547,-1.528161,0.087544,1,1,1,1
deterministic,2.6059,0.03489,-1.514796,0.093153,1,1,1,1
deterministic,2.706,0.038809,-1.50319,0.094973,1,1,1,1
deterministic,2.8061,0.049863,-1.4944,0.096214,1,1,1,1
deterministic,2.9062,0.050771,-1.491254,0.097679,1,1,1,1
deterministic,3.0063,0.050771,-1.491254,0.097679,1,1,1,1
deterministic,3.1064,0.050771,-1.491254,0.097679,1,1,1,1
deterministic,3.2065,0.013775,-1.488149,0.118373,1,1,1,1
deterministic,3.3067,0.024526,-1.491698,0.125709,1,1,1,1
deterministic,3.4068,0.031048,-1.494378,0.13334,1,1,1,1
deterministic,3.5072,0.041462,-1.494869,0.140946,1,1,1,1
deterministic,3.6073,0.034757,-1.488215,0.146156,1,1,1,1
deterministic,3.7076,0.024235,-1.470806,0.147908,1,1,1,1
deterministic,3.8078,-0.018081,-1.442892,0.145555,1,1,1,1
deterministic,3.9079,-0.046362,-1.40254,0.145388,1,1,1,1
deterministic,4.008,-0.096788,-1.360181,0.146288,1,1,1,1
deterministic,4.1081,-0.12774,-1.321589,0.149022,1,1,1,1
deterministic,4.2082,-0.174788,-1.293384,0.162989,1,1,1,1
deterministic,4.3083,-0.174165,-1.277517,0.169635,1,1,1,1
deterministic,4.4084,-0.185675,-1.263669,0.181244,1,1,1,1
deterministic,4.5085,-0.200111,-1.244426,0.190553,1,1,1,1
deterministic,4.6086,-0.227285,-1.215822,0.197651,1,1,1,1
deterministic,4.7088,-0.279155,-1.180188,0.203265,1,1,1,1
deterministic,4.8089,-0.32312,-1.141181,0.206337,1,1,1,1
deterministic,4.909,-0.343725,-1.101227,0.202449,1,1,1,1
deterministic,5.0093,-0.375893,-1.06352,0.200232,1,1,1,1
deterministic,5.1094,-0.403167,-1.027279,0.20534,1,1,1,1
deterministic,5.2095,-0.431252,-0.985919,0.21271,1,1,1,1
deterministic,5.3096,-0.441947,-0.942323,0.217635,1,1,1,1
deterministic,5.4098,-0.450515,-0.900595,0.220011,1,1,1,1
deterministic,5.51,-0.458447,-0.863281,0.223391,1,1,1,1
deterministic,5.6105,-0.456759,-0.831856,0.226218,1,1,1,1
deterministic,5.7108,-0.458561,-0.799333,0.230139,1,1,1,1
deterministic,5.8111,-0.450854,-0.756857,0.23178,1,1,1,1
deterministic,5.9118,-0.437227,-0.70141,0.230448,1,1,1,1
deterministic,6.0119,-0.424405,-0.641437,0.226392,1,1,1,1
deterministic,6.1121,-0.413381,-0.587583,0.223438,1,1,1,1
deterministic,6.2123,-0.39637,-0.546426,0.222666,1,1,1,1
deterministic,6.3127,-0.381496,-0.515948,0.223887,1,1,1,1
deterministic,6.4128,-0.358122,-0.487616,0.224677,1,1,1,1
deterministic,6.5129,-0.332253,-0.460158,0.228763,1,1,1,1
deterministic,6.6133,-0.308896,-0.431727,0.234387,1,1,1,1
deterministic,6.7133,-0.283318,-0.397509,0.242221,1,1,1,1
deterministic,6.8134,-0.259671,-0.361981,0.247452,1,1,1,1
deterministic,6.9137,-0.243279,-0.321376,0.245276,1,1,1,1
deterministic,7.0138,-0.217579,-0.278167,0.25312,1,1,1,1
deterministic,7.1139,-0.180454,-0.231105,0.265752,1,1,1,1
deterministic,7.214,-0.126347,-0.181742,0.278882,1,1,1,1
deterministic,7.3141,-0.06418,-0.136583,0.29232,1,1,1,1
deterministic,7.4142,-0.017573,-0.103009,0.299212,1,1,1,1
deterministic,7.5143,0.029813,-0.094838,0.285982,1,1,1,1
deterministic,7.6144,0.049653,-0.103453,0.270017,1,1,1,1
deterministic,7.7145,0.05337,-0.11102,0.253894,1,1,1,1
deterministic,7.8147,0.054996,-0.107222,0.242519,1,1,1,1
deterministic,7.9149,0.062129,-0.083464,0.239138,1,1,1,1
deterministic,8.015,0.079862,-0.037022,0.239775,1,1,1,1
deterministic,8.1151,0.111273,0.025767,0.251808,1,1,1,1
deterministic,8.2152,0.146282,0.085486,0.262427,1,1,1,1
deterministic,8.3153,0.166452,0.135208,0.265999,1,1,1,1
deterministic,8.4154,0.178245,0.173233,0.260895,1,1,1,1
deterministic,8.5155,0.17806,0.198674,0.242629,1,1,1,1
deterministic,8.6156,0.171903,0.219469,0.219398,1,1,1,1
deterministic,8.7157,0.177467,0.24503,0.203025,1,1,1,1
deterministic,8.8158,0.169969,0.245569,0.218243,1,1,1,1
deterministic,8.916,0.185456,0.275122,0.216501,1,1,1,1
deterministic,9.0162,0.213388,0.3056,0.20544,1,1,1,1
deterministic,9.1164,0.240696,0.344175,0.198301,1,1,1,1
deterministic,9.2167,0.275896,0.383106,0.188958,1,1,1,1
deterministic,9.3168,0.315325,0.436801,0.201577,1,1,1,1
deterministic,9.4169,0.343956,0.484988,0.207881,1,1,1,1
deterministic,9.517,0.368872,0.537466,0.219345,1,1,1,1
deterministic,9.6171,0.386699,0.591114,0.238552,1,1,1,1
deterministic,9.7171,0.405393,0.628266,0.243907,1,1,1,1
deterministic,9.8172,0.426935,0.654222,0.249693,1,1,1,1
deterministic,9.9174,0.447165,0.660992,0.259586,1,1,1,1
deterministic,10.0175,0.461413,0.653989,0.282139,1,1,1,1
deterministic,10.1177,0.480733,0.645515,0.321143,1,1,1,1
deterministic,10.2179,0.492332,0.637321,0.376356,1,1,1,1
deterministic,10.318,0.531038,0.643501,0.470368,1,1,1,1
deterministic,10.4182,0.553908,0.652866,0.555251,1,1,1,1
deterministic,10.5186,0.56895,0.663255,0.625132,1,1,1,1
deterministic,10.6186,0.578151,0.67374,0.689586,1,1,1,1
deterministic,10.7188,0.503194,0.718711,0.673655,1,1,1,1
deterministic,10.819,0.491845,0.726638,0.676544,1,1,1,1
deterministic,10.9192,0.470367,0.739223,0.698948,1,1,1,1
deterministic,11.0195,0.459057,0.726891,0.708938,1,1,1,1
deterministic,11.1197,0.474878,0.698576,0.703142,1,1,1,1
deterministic,11.2198,0.503839,0.668121,0.696396,1,1,1,1
deterministic,11.3199,0.529533,0.646059,0.691956,1,1,1,1
deterministic,11.42,0.559633,0.636641,0.69197,1,1,1,1
deterministic,11.5209,0.572928,0.646154,0.705614,1,1,1,1
deterministic,11.6216,0.570715,0.672106,0.732304,1,1,1,1
deterministic,11.7218,0.557328,0.696024,0.75332,1,1,1,1
deterministic,11.8224,0.533809,0.733512,0.792726,1,1,1,1
deterministic,11.9226,0.502096,0.746592,0.818524,1,1,1,1
deterministic,12.0228,0.479118,0.754125,0.835137,1,1,1,1
deterministic,12.123,0.490962,0.663286,0.719516,1,1,1,1
deterministic,12.2232,0.500002,0.612736,0.664245,1,1,1,1
deterministic,12.3234,0.511821,0.572551,0.630665,1,1,1,1
deterministic,12.4235,0.543386,0.501145,0.55503,1,1,1,1
deterministic,12.5237,0.572529,0.465496,0.517909,1,1,1,1
deterministic,12.6239,0.583025,0.452253,0.508577,1,1,1,1
deterministic,12.7241,0.577143,0.45493,0.519644,1,1,1,1
deterministic,12.8243,0.554685,0.458078,0.55633,1,1,1,1
deterministic,12.9245,0.503485,0.449188,0.600102,1,1,1,1
deterministic,13.0246,0.44545,0.440901,0.665478,1,1,1,1
deterministic,13.1247,0.387845,0.417344,0.73208,1,1,1,1
deterministic,13.2248,0.381894,0.40775,0.829507,1,1,1,1
deterministic,13.3249,0.361036,0.361603,0.86585,1,1,1,1
deterministic,13.4251,0.279285,0.296824,0.848442,1,1,1,1
deterministic,13.5252,0.263166,0.219159,0.814788,1,1,1,1
deterministic,13.6253,0.263317,0.107203,0.76611,1,1,1,1
deterministic,13.7254,0.296248,-0.042424,0.707099,1,1,1,1
deterministic,13.8255,0.384958,-0.218013,0.654245,1,1,1,1
deterministic,13.9256,0.457911,-0.37963,0.623358,1,1,1,1
deterministic,14.0257,0.500285,-0.506989,0.615726,1,1,1,1
deterministic,14.1258,0.494457,-0.620854,0.59266,1,1,1,1
deterministic,14.2259,0.451894,-0.70873,0.557392,1,1,1,1
deterministic,14.326,0.334633,-0.754074,0.585374,1,1,1,1
deterministic,14.426,0.207344,-0.779416,0.623711,1,1,1,1
deterministic,14.5261,0.05221,-0.752317,0.623617,1,1,1,1
deterministic,14.6262,-0.045979,-0.755849,0.626762,1,1,1,1
deterministic,14.7262,-0.096598,-0.814571,0.628803,1,1,1,1
deterministic,14.8263,-0.13396,-0.941533,0.646357,0,1,1,0
deterministic,14.9267,-0.106528,-1.10815,0.654402,0,1,1,0
deterministic,15.027,-0.061618,-1.275857,0.662767,1,1,1,1
deterministic,15.1271,-0.03221,-1.417185,0.678795,1,1,1,1
deterministic,15.2272,0.013756,-1.500783,0.701822,1,1,1,1
deterministic,15.3273,0.015274,-1.55067,0.705834,1,1,1,1
deterministic,15.4273,0.011135,-1.552982,0.697011,1,1,1,1
deterministic,15.5279,-0.010799,-1.538873,0.696164,1,1,1,1
deterministic,15.628,-0.040087,-1.514444,0.695932,1,1,1,1
deterministic,15.7282,-0.063708,-1.483767,0.687156,1,1,1,1
deterministic,15.8284,-0.087603,-1.424991,0.626235,1,1,1,1
deterministic,15.9286,-0.090273,-1.408066,0.595313,1,1,1,1
deterministic,16.0287,-0.100449,-1.423209,0.601449,1,1,1,1
deterministic,16.1288,-0.063687,-1.458097,0.650389,1,1,1,1
deterministic,16.2292,-0.017292,-1.519457,0.69651,1,1,1,1
