condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,0.0006,0.005237,-1.505862,0.216203,1,1,1,1
deterministic,0.1008,0.025276,-1.506596,0.214775,1,1,1,1
deterministic,0.2009,0.030644,-1.507651,0.216556,1,1,1,1
deterministic,0.3014,0.028485,-1.508767,0.22035,1,1,1,1
deterministic,0.4015,0.031143,-1.513017,0.226125,1,1,1,1
deterministic,0.5016,0.028846,-1.51428,0.232417,1,1,1,1
deterministic,0.6016,0.017582,-1.50908,0.237403,1,1,1,1
deterministic,0.7017,-0.009941,-1.493654,0.238728,1,1,1,1
deterministic,0.8019,-0.028975,-1.460883,0.236385,1,1,1,1
deterministic,0.9024,-0.067266,-1.419625,0.231991,1,1,1,1
deterministic,1.0026,-0.111973,-1.37275,0.227402,1,1,1,1
deterministic,1.1027,-0.152413,-1.331632,0.225965,1,1,1,1
deterministic,1.2028,-0.175549,-1.300268,0.227793,1,1,1,1
deterministic,1.303,-0.186639,-1.280095,0.22839,1,1,1,1
deterministic,1.4032,-0.201994,-1.268855,0.235514,1,1,1,1
deterministic,1.5034,-0.213396,-1.251084,0.239492,1,1,1,1
deterministic,1.6036,-0.235733,-1.221093,0.241601,1,1,1,1
deterministic,1.7037,-0.266091,-1.17887,0.238722,1,1,1,1
deterministic,1.8039,-0.307424,-1.132417,0.236375,1,1,1,1
deterministic,1.904,-0.336776,-1.086836,0.231964,1,1,1,1
deterministic,2.0041,-0.363545,-1.046642,0.228944,1,1,1,1
deterministic,2.1045,-0.386848,-1.010521,0.228413,1,1,1,1
deterministic,2.2047,-0.407684,-0.974748,0.232311,1,1,1,1
deterministic,2.3048,-0.419605,-0.936004,0.234215,1,1,1,1
deterministic,2.4049,-0.435533,-0.895164,0.236087,1,1,1,1
deterministic,2.505,-0.444737,-0.856857,0.235783,1,1,1,1
deterministic,2.6051,-0.458139,-0.81965,0.234528,1,1,1,1
deterministic,2.7052,-0.457152,-0.750709,0.229495,1,1,1,1
deterministic,2.8055,-0.450083,-0.696536,0.225905,1,1,1,1
deterministic,2.9056,-0.438396,-0.6458,0.225665,1,1,1,1
deterministic,3.0057,-0.407736,-0.595727,0.225747,1,1,1,1
deterministic,3.1058,-0.37813,-0.560805,0.227298,1,1,1,1
deterministic,3.206,-0.342758,-0.539085,0.232592,1,1,1,1
deterministic,3.3061,-0.3122,-0.523791,0.242083,1,1,1,1
deterministic,3.4062,-0.267942,-0.500552,0.251166,1,1,1,1
deterministic,3.5063,-0.239459,-0.467502,0.256913,1,1,1,1
deterministic,3.6064,-0.212297,-0.425816,0.256966,1,1,1,1
deterministic,3.7065,-0.189813,-0.381565,0.260157,1,1,1,1
deterministic,3.8066,-0.167397,-0.335775,0.271675,1,1,1,1
deterministic,3.9067,-0.143415,-0.29878,0.29248,1,1,1,1
deterministic,4.0069,-0.103684,-0.269026,0.31495,1,1,1,1
deterministic,4.1071,-0.063317,-0.244615,0.335287,1,1,1,1
deterministic,4.2072,-0.008355,-0.222402,0.340516,1,1,1,1
deterministic,4.3073,0.042544,-0.198733,0.331004,1,1,1,1
deterministic,4.4075,0.089439,-0.171089,0.308903,1,1,1,1
deterministic,4.5076,0.098699,-0.155863,0.277879,1,1,1,1
deterministic,4.6077,0.081927,-0.143402,0.246023,1,1,1,1
deterministic,4.7078,0.046702,-0.127067,0.217607,1,1,1,1
deterministic,4.8079,0.004447,-0.101476,0.206325,1,1,1,1
deterministic,4.908,-0.021857,-0.061836,0.205893,1,1,1,1
deterministic,5.0082,-0.016374,-0.010773,0.211172,1,1,1,1
deterministic,5.1083,0.002364,0.036793,0.20833,1,1,1,1
deterministic,5.2084,0.027871,0.080386,0.198604,1,1,1,1
deterministic,5.3085,0.029488,0.092016,0.212604,1,1,1,1
deterministic,5.4086,0.036842,0.115809,0.218233,1,0,1,0
deterministic,5.5089,0.043637,0.139342,0.225546,1,0,1,0
