condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0005,0.0,0.0,0.0,1,1,1,1
pdstl,0.1006,0.017779,-1.482729,0.023208,1,1,1,1
pdstl,0.2014,0.018591,-1.482458,0.023406,1,1,1,1
pdstl,0.3015,0.021668,-1.480714,0.023956,1,1,1,1
pdstl,0.402,0.021906,-1.480929,0.023954,1,1,1,1
pdstl,0.5021,0.01631,-1.480553,0.024181,1,1,1,1
pdstl,0.6022,0.021086,-1.479904,0.023967,1,1,1,1
pdstl,0.7023,0.020731,-1.479437,0.02406,1,1,1,1
pdstl,0.8024,0.019914,-1.479989,0.024063,1,1,1,1
pdstl,0.9025,0.017783,-1.480297,0.024286,1,1,1,1
pdstl,1.0026,0.01981,-1.480392,0.024679,1,1,1,1
pdstl,1.1031,0.012646,-1.479927,0.024867,1,1,1,1
pdstl,1.2032,0.021056,-1.479957,0.025469,1,1,1,1
pdstl,1.3034,0.019445,-1.481755,0.028128,1,1,1,1
pdstl,1.4036,0.008366,-1.479873,0.024216,1,1,1,1
pdstl,1.5037,0.007057,-1.479709,0.024104,1,1,1,1
pdstl,1.6039,0.017542,-1.47673,0.02711,1,1,1,1
pdstl,1.704,0.015724,-1.475482,0.028886,1,1,1,1
pdstl,1.804,0.015638,-1.476282,0.034118,1,1,1,1
pdstl,1.9041,0.015035,-1.47507,0.040055,1,1,1,1
pdstl,2.0044,0.009984,-1.475393,0.048279,1,1,1,1
pdstl,2.1045,0.013024,-1.475779,0.057711,1,1,1,1
pdstl,2.2046,0.013024,-1.475779,0.057711,1,1,1,1
pdstl,2.3047,0.013024,-1.475779,0.057711,1,1,1,1
pdstl,2.4048,0.017473,-1.481933,0.076086,1,1,1,1
pdstl,2.5049,0.018564,-1.483457,0.081119,1,1,1,1
pdstl,2.605,0.020158,-1.484411,0.08588,1,1,1,1
pdstl,2.7051,0.02328,-1.484736,0.090907,1,1,1,1
pdstl,2.8052,0.026528,-1.485853,0.098114,1,1,1,1
pdstl,2.9053,0.029617,-1.489733,0.109012,1,1,1,1
pdstl,3.0053,0.034078,-1.497961,0.123513,1,1,1,1
pdstl,3.1054,0.036814,-1.512046,0.140609,1,1,1,1
pdstl,3.2055,0.034806,-1.50805,0.128998,1,1,1,1
pdstl,3.3057,0.040506,-1.509444,0.127349,1,1,1,1
pdstl,3.4058,0.040754,-1.509154,0.126413,1,1,1,1
pdstl,3.5059,0.046498,-1.507307,0.129924,1,1,1,1
pdstl,3.6061,0.031888,-1.504939,0.136667,1,1,1,1
pdstl,3.7062,0.007409,-1.501789,0.143664,1,1,1,1
pdstl,3.8064,-0.025569,-1.498931,0.149428,1,1,1,1
pdstl,3.9066,-0.072144,-1.496832,0.155035,1,1,1,1
