condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,0.0008,0.001445,-1.535442,0.025079,1,1,1,1
deterministic,0.101,0.00141,-1.534824,0.025805,1,1,1,1
deterministic,0.2013,0.005176,-1.534889,0.02544,1,1,1,1
deterministic,0.3018,0.006158,-1.534282,0.0254,1,1,1,1
deterministic,0.4019,0.007207,-1.533599,0.025215,1,1,1,1
deterministic,0.5024,0.006755,-1.534005,0.025545,1,1,1,1
deterministic,0.6025,0.009913,-1.534462,0.025392,1,1,1,1
deterministic,0.7027,0.008434,-1.53444,0.025456,1,1,1,1
deterministic,0.8029,0.006322,-1.533086,0.025276,1,1,1,1
deterministic,0.903,0.0073,-1.533731,0.025764,1,1,1,1
deterministic,1.0031,0.010358,-1.533621,0.025832,1,1,1,1
deterministic,1.1032,0.007404,-1.533283,0.025744,1,1,1,1
deterministic,1.2035,0.009719,-1.532757,0.025435,1,1,1,1
deterministic,1.3037,0.010328,-1.534313,0.025709,1,1,1,1
deterministic,1.4044,0.011274,-1.535658,0.026939,1,1,1,1
deterministic,1.5045,0.011459,-1.5358,0.027657,1,1,1,1
deterministic,1.6046,0.013201,-1.533271,0.028845,1,1,1,1
deterministic,1.7047,0.018422,-1.530322,0.031188,1,1,1,1
deterministic,1.8048,0.021775,-1.523048,0.02964,1,1,1,1
deterministic,1.905,0.033027,-1.516232,0.031427,1,1,1,1
deterministic,2.0052,0.03099,-1.512688,0.034995,1,1,1,1
deterministic,2.1054,0.037004,-1.509113,0.042545,1,1,1,1
deterministic,2.2055,0.030411,-1.510014,0.054281,1,1,1,1
deterministic,2.3056,0.019504,-1.511793,0.065419,1,1,1,1
deterministic,2.4058,0.022807,-1.509051,0.078384,1,1,1,1
deterministic,2.506,0.02634,-1.505984,0.090257,1,1,1,1
deterministic,2.6062,0.027518,-1.500258,0.095268,1,1,1,1
deterministic,2.7064,0.0317,-1.494932,0.098148,1,1,1,1
deterministic,2.8065,0.02537,-1.489518,0.097781,1,1,1,1
deterministic,2.9065,0.038264,-1.484687,0.099656,1,1,1,1
deterministic,3.0066,0.051248,-1.481825,0.103863,1,1,1,1
deterministic,3.1067,0.05752,-1.481516,0.109817,1,1,1,1
deterministic,3.2068,0.052392,-1.483458,0.116556,1,1,1,1
deterministic,3.3068,0.057485,-1.48806,0.122331,1,1,1,1
deterministic,3.4069,0.057089,-1.494114,0.129134,1,1,1,1
deterministic,3.507,0.049523,-1.499938,0.138444,1,1,1,1
deterministic,3.6073,0.024575,-1.500345,0.144628,1,1,1,1
deterministic,3.7075,0.004671,-1.483822,0.15248,1,1,1,1
deterministic,3.8077,-0.030364,-1.452003,0.154737,1,1,1,1
deterministic,3.908,-0.076369,-1.409113,0.155579,1,1,1,1
deterministic,4.0081,-0.102311,-1.385971,0.156315,1,1,1,1
deterministic,4.1082,-0.146288,-1.321409,0.157716,1,1,1,1
deterministic,4.2084,-0.173036,-1.292046,0.162106,1,1,1,1
deterministic,4.3085,-0.180833,-1.272499,0.159921,1,1,1,1
deterministic,4.4086,-0.191425,-1.26917,0.172979,1,1,1,1
deterministic,4.5087,-0.206019,-1.255615,0.184099,1,1,1,1
deterministic,4.6088,-0.225866,-1.228326,0.193272,1,1,1,1
deterministic,4.7089,-0.258045,-1.189906,0.199937,1,1,1,1
deterministic,4.809,-0.295476,-1.147422,0.205856,1,1,1,1
deterministic,4.9091,-0.332991,-1.105722,0.210665,1,1,1,1
deterministic,5.0093,-0.374419,-1.053474,0.20305,1,1,1,1
deterministic,5.1095,-0.409871,-1.005151,0.202964,1,1,1,1
