condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,0.0004,0.017485,-1.506027,0.224221,1,1,1,1
deterministic,0.1005,0.015823,-1.506834,0.224918,1,1,1,1
deterministic,0.2006,0.005996,-1.506848,0.225795,1,1,1,1
deterministic,0.3007,0.028782,-1.506251,0.227811,1,1,1,1
deterministic,0.4008,0.024554,-1.505213,0.23063,1,1,1,1
deterministic,0.5009,0.018582,-1.503542,0.235645,1,1,1,1
deterministic,0.601,0.011034,-1.496842,0.241608,1,1,1,1
deterministic,0.7011,-0.017795,-1.479144,0.242142,1,1,1,1
deterministic,0.8012,-0.057287,-1.451349,0.240052,1,1,1,1
deterministic,0.9013,-0.106883,-1.413736,0.234363,1,1,1,1
deterministic,1.0014,-0.160862,-1.371771,0.226987,1,1,1,1
deterministic,1.1015,-0.193235,-1.334079,0.223923,1,1,1,1
deterministic,1.2016,-0.209414,-1.306507,0.222304,1,1,1,1
deterministic,1.3017,-0.213176,-1.28819,0.224879,1,1,1,1
deterministic,1.4018,-0.216294,-1.270501,0.229167,1,1,1,1
deterministic,1.5019,-0.227947,-1.246767,0.236911,1,1,1,1
deterministic,1.6021,-0.252395,-1.211141,0.23924,1,1,1,1
deterministic,1.7021,-0.286192,-1.169404,0.240004,1,1,1,1
deterministic,1.8022,-0.327099,-1.124829,0.240355,1,1,1,1
deterministic,1.9023,-0.380429,-1.075602,0.236899,1,1,1,1
deterministic,2.0023,-0.401287,-1.040931,0.228052,1,1,1,1
deterministic,2.1024,-0.422615,-1.004721,0.228051,1,1,1,1
deterministic,2.2026,-0.438544,-0.967006,0.229631,1,1,1,1
deterministic,2.3027,-0.442311,-0.928634,0.234131,1,1,1,1
deterministic,2.4028,-0.432568,-0.890512,0.234173,1,1,1,1
deterministic,2.5028,-0.436665,-0.857036,0.237639,1,1,1,1
deterministic,2.6029,-0.439842,-0.825708,0.239599,1,1,1,1
deterministic,2.703,-0.450409,-0.789483,0.240206,1,1,1,1
deterministic,2.803,-0.463728,-0.743399,0.238235,1,1,1,1
deterministic,2.9031,-0.469925,-0.690364,0.233049,1,1,1,1
deterministic,3.0031,-0.468884,-0.632438,0.221865,1,1,1,1
deterministic,3.1032,-0.453588,-0.579532,0.215983,1,1,1,1
deterministic,3.2033,-0.429278,-0.538849,0.214272,1,1,1,1
deterministic,3.3034,-0.382329,-0.503572,0.21537,1,1,1,1
deterministic,3.4034,-0.334598,-0.471015,0.219502,1,1,1,1
deterministic,3.5035,-0.286456,-0.434903,0.223762,1,1,1,1
deterministic,3.6036,-0.242989,-0.396938,0.225919,1,1,1,1
deterministic,3.7037,-0.215825,-0.364585,0.225299,1,1,1,1
deterministic,3.8037,-0.185349,-0.339086,0.226022,1,1,1,1
deterministic,3.9039,-0.161206,-0.316355,0.234751,1,1,1,1
deterministic,4.0039,-0.1339,-0.317063,0.265571,1,1,1,1
deterministic,4.104,-0.102207,-0.299284,0.28965,1,1,1,1
deterministic,4.2041,-0.082799,-0.270829,0.306755,1,1,1,1
deterministic,4.3042,-0.023641,-0.22775,0.315582,1,1,1,1
deterministic,4.4043,0.015833,-0.188916,0.315168,1,1,1,1
deterministic,4.5043,0.049774,-0.150216,0.302654,1,1,1,1
deterministic,4.6044,0.060401,-0.125685,0.288013,1,1,1,1
deterministic,4.7045,0.059034,-0.105081,0.279338,1,1,1,1
deterministic,4.8046,0.049189,-0.085773,0.275948,1,1,1,1
deterministic,4.9046,0.04516,-0.056388,0.27786,1,1,1,1
deterministic,5.0047,0.048858,-0.015507,0.284232,1,1,1,1
deterministic,5.1048,0.062478,-0.030572,0.210567,1,1,1,1
deterministic,5.2049,0.079647,-0.001564,0.182398,1,1,1,1
deterministic,5.3049,0.097388,0.031061,0.16542,1,1,1,1
deterministic,5.405,0.111359,0.070235,0.159586,1,1,1,1
deterministic,5.5051,0.124409,0.113506,0.162522,1,1,1,1
deterministic,5.6052,0.132459,0.160219,0.174817,1,1,1,1
deterministic,5.7052,0.142275,0.213567,0.193311,1,1,1,1
deterministic,5.8053,0.159173,0.267049,0.205379,1,1,1,1
deterministic,5.9054,0.174349,0.316532,0.211551,1,1,1,1
deterministic,6.0055,0.197196,0.360544,0.211141,1,1,1,1
deterministic,6.1056,0.213657,0.39149,0.208936,1,1,1,1
deterministic,6.2056,0.236817,0.420164,0.199565,1,1,1,1
deterministic,6.3057,0.270575,0.452848,0.191329,1,1,1,1
deterministic,6.4058,0.298236,0.490466,0.184457,1,1,1,1
deterministic,6.5059,0.340693,0.53238,0.196832,1,1,1,1
deterministic,6.6059,0.353927,0.594747,0.184023,1,1,1,1
deterministic,6.706,0.378892,0.638747,0.191864,1,1,1,1
deterministic,6.8062,0.404099,0.660521,0.191752,1,1,1,1
deterministic,6.9062,0.428713,0.672197,0.209204,1,1,1,1
deterministic,7.0063,0.455021,0.673248,0.247457,1,1,1,1
deterministic,7.1064,0.480489,0.669212,0.304794,1,1,1,1
deterministic,7.2065,0.50516,0.667043,0.379041,1,1,1,1
deterministic,7.3066,0.526922,0.667655,0.458362,1,1,1,1
deterministic,7.4066,0.545014,0.674378,0.538254,1,1,1,1
deterministic,7.5067,0.555969,0.678349,0.605191,1,1,1,1
deterministic,7.6068,0.569342,0.686656,0.651681,1,1,1,1
deterministic,7.7069,0.574152,0.689114,0.677627,1,1,1,1
deterministic,7.8069,0.573305,0.685764,0.685427,1,1,1,1
deterministic,7.9071,0.566529,0.679137,0.68558,1,1,1,1
deterministic,8.0071,0.575851,0.668258,0.686657,1,1,1,1
deterministic,8.1073,0.560558,0.657514,0.680523,1,1,1,1
deterministic,8.2073,0.543554,0.651906,0.678204,1,1,1,1
deterministic,8.3074,0.541373,0.651073,0.683028,1,1,1,1
deterministic,8.4075,0.538848,0.652474,0.686899,1,1,1,1
deterministic,8.5075,0.541915,0.657748,0.694577,1,1,1,1
