condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,0.001,0.066631,-1.556126,0.029474,1,1,1,1
deterministic,0.1014,0.065212,-1.556496,0.029473,1,1,1,1
deterministic,0.2019,0.072438,-1.557786,0.030455,1,1,1,1
deterministic,0.302,0.071617,-1.559791,0.033207,1,1,1,1
deterministic,0.4021,0.067315,-1.560482,0.029649,1,1,1,1
deterministic,0.5026,0.062473,-1.564034,0.026461,1,1,1,1
deterministic,0.603,0.068766,-1.556131,0.031362,1,1,1,1
deterministic,0.703,0.071158,-1.552258,0.031682,1,1,1,1
deterministic,0.8033,0.069264,-1.546703,0.031849,1,1,1,1
deterministic,0.9036,0.068738,-1.550305,0.029273,1,1,1,1
deterministic,1.0038,0.073722,-1.552242,0.025501,1,1,1,1
deterministic,1.1039,0.072084,-1.555389,0.028647,1,1,1,1
deterministic,1.204,0.076905,-1.556968,0.02999,1,1,1,1
deterministic,1.3041,0.075605,-1.558611,0.035058,1,1,1,1
deterministic,1.4044,0.075652,-1.55752,0.038092,1,1,1,1
deterministic,1.5045,0.06055,-1.545137,0.031179,1,1,1,1
deterministic,1.6046,0.065781,-1.536034,0.031369,1,1,1,1
deterministic,1.7047,0.063883,-1.528345,0.032737,1,1,1,1
deterministic,1.8049,0.064514,-1.5245,0.036436,1,1,1,1
deterministic,1.905,0.064574,-1.528877,0.045759,1,1,1,1
deterministic,2.0051,0.070034,-1.534851,0.057388,1,1,1,1
deterministic,2.1053,0.066611,-1.539272,0.070083,1,1,1,1
deterministic,2.2054,0.065461,-1.539363,0.081265,1,1,1,1
deterministic,2.3055,0.053542,-1.533433,0.087317,1,1,1,1
deterministic,2.4056,0.047644,-1.523481,0.089102,1,1,1,1
deterministic,2.5057,0.032557,-1.508615,0.087921,1,1,1,1
deterministic,2.6058,0.045074,-1.494454,0.089363,1,1,1,1
deterministic,2.7058,0.048042,-1.484804,0.093429,1,1,1,1
deterministic,2.806,0.045892,-1.480406,0.100324,1,1,1,1
deterministic,2.9061,0.040007,-1.481074,0.111173,1,1,1,1
deterministic,3.0061,0.041729,-1.484794,0.122226,1,1,1,1
deterministic,3.1062,0.048191,-1.496353,0.128875,1,1,1,1
deterministic,3.2063,0.054148,-1.502857,0.135598,1,1,1,1
deterministic,3.3064,0.041701,-1.506486,0.138554,1,1,1,1
deterministic,3.4066,0.031627,-1.505147,0.139364,1,1,1,1
deterministic,3.507,0.024864,-1.497836,0.139624,1,1,1,1
deterministic,3.6072,0.012849,-1.484216,0.140762,1,1,1,1
deterministic,3.7073,-0.002912,-1.461637,0.142303,1,1,1,1
deterministic,3.8074,-0.0373,-1.430569,0.146467,1,1,1,1
deterministic,3.9075,-0.080206,-1.393838,0.153431,1,1,1,1
deterministic,4.0076,-0.102535,-1.354685,0.161212,1,1,1,1
deterministic,4.108,-0.137391,-1.320486,0.168148,1,1,1,1
deterministic,4.2082,-0.166663,-1.296502,0.173454,1,1,1,1
deterministic,4.3082,-0.187305,-1.284499,0.177951,1,1,1,1
deterministic,4.4083,-0.207386,-1.274337,0.182197,1,1,1,1
deterministic,4.5085,-0.222982,-1.255943,0.18701,1,1,1,1
deterministic,4.6086,-0.249969,-1.222417,0.191389,1,1,1,1
deterministic,4.709,-0.278819,-1.171974,0.196747,1,1,1,1
deterministic,4.8092,-0.308322,-1.120092,0.198737,1,1,1,1
deterministic,4.9093,-0.329869,-1.07547,0.197551,1,1,1,1
deterministic,5.0095,-0.357469,-1.038411,0.19511,1,1,1,1
deterministic,5.1097,-0.374307,-1.021533,0.205201,1,1,1,1
deterministic,5.2099,-0.397204,-0.998308,0.21288,1,1,1,1
deterministic,5.3104,-0.410011,-0.96743,0.216878,1,1,1,1
deterministic,5.4106,-0.421175,-0.93022,0.219928,1,1,1,1
deterministic,5.5107,-0.433123,-0.889407,0.222254,1,1,1,1
deterministic,5.6112,-0.446998,-0.845951,0.22417,1,1,1,1
deterministic,5.7114,-0.456963,-0.802775,0.226516,1,1,1,1
deterministic,5.8118,-0.46018,-0.759626,0.226859,1,1,1,1
deterministic,5.9124,-0.462379,-0.715727,0.22778,1,1,1,1
deterministic,6.0125,-0.459593,-0.673277,0.227277,1,1,1,1
deterministic,6.1126,-0.456512,-0.639398,0.22465,1,1,1,1
deterministic,6.2127,-0.454588,-0.611958,0.224296,1,1,1,1
deterministic,6.3129,-0.454956,-0.580392,0.225805,1,1,1,1
deterministic,6.413,-0.448677,-0.544325,0.226622,1,1,1,1
deterministic,6.5131,-0.441367,-0.52315,0.227422,1,1,1,1
deterministic,6.6132,-0.40856,-0.444746,0.230093,1,1,1,1
deterministic,6.7133,-0.375328,-0.385305,0.23439,1,1,1,1
deterministic,6.8135,-0.34987,-0.343337,0.237527,1,1,1,1
deterministic,6.9136,-0.325596,-0.311103,0.241614,1,1,1,1
deterministic,7.0139,-0.305584,-0.288176,0.243624,1,1,1,1
deterministic,7.114,-0.285732,-0.269538,0.243804,1,1,1,1
deterministic,7.2144,-0.259789,-0.248801,0.240999,1,1,1,1
deterministic,7.3145,-0.228919,-0.216485,0.23519,1,1,1,1
deterministic,7.4146,-0.190705,-0.177553,0.233149,1,0,1,0
deterministic,7.5148,-0.153591,-0.129539,0.232118,1,0,1,0
deterministic,7.6152,-0.124075,-0.086324,0.234032,1,0,1,0
deterministic,7.7154,-0.094909,-0.053176,0.236653,1,1,1,1
deterministic,7.8156,-0.066931,-0.027038,0.240769,1,1,1,1
deterministic,7.9157,-0.025633,-0.004716,0.241449,1,1,1,1
deterministic,8.0157,0.012727,0.017959,0.242115,1,1,1,1
deterministic,8.1158,0.05666,0.046945,0.244332,1,1,1,1
