condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,3.0282,0.0,-1.5,0.2,1,1,1,1
pdstl,3.7565,-0.295682,-1.394294,0.2,1,1,1,1
pdstl,4.5846,-0.56871,-1.153763,0.2,1,1,1,1
pdstl,5.2244,-0.676338,-0.906417,0.2,1,1,1,1
pdstl,5.9488,-0.479454,-0.664243,0.2,1,1,1,1
pdstl,6.8218,-0.193919,-0.404207,0.2,1,1,1,1
pdstl,7.7794,0.109171,-0.101063,0.2,1,1,1,1
pdstl,8.5025,0.18886,0.1999,0.2,1,1,1,1
pdstl,9.3292,0.421434,0.478448,0.2,1,1,1,1
pdstl,9.5227,0.410993,0.52371,0.2,1,1,1,1
pdstl,10.1122,0.20347,0.394247,0.2,1,1,1,1
