condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl_wind,0.0005,0.0,-1.5,0.2,1,1,1,1
pdstl_wind,0.7481,-0.216549,-1.259833,0.2,1,1,1,1
pdstl_wind,1.4238,-0.379066,-1.023143,0.2,1,1,1,1
pdstl_wind,1.9986,-0.446258,-0.795889,0.2,1,1,1,1
pdstl_wind,2.5368,-0.395331,-0.583166,0.2,1,1,1,1
pdstl_wind,3.1488,-0.233426,-0.385135,0.2,1,1,1,1
pdstl_wind,3.874,0.002609,-0.180403,0.2,1,1,1,1
pdstl_wind,4.7017,0.244408,0.091364,0.2,1,1,1,1
pdstl_wind,5.4361,0.389425,0.37331,0.2,1,1,1,1
pdstl_wind,6.1245,0.489,0.65,0.2,1,1,1,1
