condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic_wind,0.0005,0.024171,-1.518706,0.231897,1,1,1,1
deterministic_wind,0.1007,0.039058,-1.514968,0.23293,1,1,1,1
deterministic_wind,0.2014,0.038495,-1.512152,0.234502,1,1,1,1
deterministic_wind,0.3019,0.03496,-1.510512,0.237534,1,1,1,1
deterministic_wind,0.4023,0.020831,-1.502654,0.232068,1,1,1,1
deterministic_wind,0.5025,0.019434,-1.498523,0.234221,1,1,1,1
deterministic_wind,0.6027,0.02569,-1.488346,0.238382,1,1,1,1
deterministic_wind,0.7028,0.017277,-1.469503,0.242451,1,1,1,1
deterministic_wind,0.8029,-0.016029,-1.440543,0.24221,1,1,1,1
deterministic_wind,0.9031,-0.041701,-1.409947,0.236273,1,1,1,1
deterministic_wind,1.0032,-0.098823,-1.370502,0.226962,1,1,1,1
deterministic_wind,1.1033,-0.144248,-1.331252,0.220499,1,1,1,1
deterministic_wind,1.204,-0.176036,-1.298973,0.216322,1,1,1,1
deterministic_wind,1.3045,-0.192702,-1.275599,0.219804,1,1,1,1
deterministic_wind,1.4046,-0.213137,-1.258004,0.226955,1,1,1,1
deterministic_wind,1.5047,-0.223088,-1.23553,0.231048,1,1,1,1
deterministic_wind,1.6048,-0.246523,-1.206643,0.23513,1,1,1,1
deterministic_wind,1.7052,-0.287082,-1.168896,0.237008,1,1,1,1
deterministic_wind,1.8055,-0.323849,-1.125012,0.236007,1,1,1,1
deterministic_wind,1.9057,-0.349358,-1.081696,0.233412,1,1,1,1
deterministic_wind,2.0057,-0.387786,-1.041998,0.23251,1,1,1,1
deterministic_wind,2.106,-0.406364,-1.004679,0.226845,1,1,1,1
deterministic_wind,2.206,-0.422237,-0.969507,0.223776,1,1,1,1
deterministic_wind,2.3063,-0.43314,-0.932834,0.217487,1,1,1,1
deterministic_wind,2.4065,-0.445794,-0.894942,0.215637,1,1,1,1
deterministic_wind,2.5067,-0.462181,-0.863105,0.22338,1,1,1,1
deterministic_wind,2.6068,-0.471927,-0.823929,0.223941,1,1,1,1
deterministic_wind,2.7073,-0.469778,-0.762768,0.224303,1,1,1,1
deterministic_wind,2.8075,-0.466455,-0.703383,0.219891,1,1,1,1
deterministic_wind,2.9077,-0.455927,-0.646837,0.221662,1,1,1,1
deterministic_wind,3.0079,-0.437592,-0.601319,0.228445,1,1,1,1
deterministic_wind,3.108,-0.413317,-0.562143,0.235544,1,1,1,1
deterministic_wind,3.2082,-0.38272,-0.531342,0.237089,1,1,1,1
deterministic_wind,3.3083,-0.354165,-0.50197,0.237929,1,1,1,1
deterministic_wind,3.4085,-0.322141,-0.462644,0.244605,1,1,1,1
deterministic_wind,3.5086,-0.288429,-0.41988,0.249522,1,1,1,1
deterministic_wind,3.6089,-0.252073,-0.378015,0.258596,1,1,1,1
deterministic_wind,3.709,-0.215348,-0.342159,0.274105,1,1,1,1
deterministic_wind,3.8092,-0.174071,-0.317021,0.294904,1,1,1,1
deterministic_wind,3.9094,-0.136049,-0.298266,0.306095,1,1,1,1
deterministic_wind,4.0095,-0.071748,-0.292549,0.316183,1,1,1,1
deterministic_wind,4.1095,-0.031227,-0.285742,0.317287,1,1,1,1
deterministic_wind,4.2097,0.033129,-0.286429,0.315989,1,1,1,1
deterministic_wind,4.3098,0.07141,-0.274405,0.295866,1,1,1,1
deterministic_wind,4.4099,0.086989,-0.26096,0.269341,1,1,1,1
deterministic_wind,4.5101,0.088156,-0.237678,0.227857,1,1,1,1
deterministic_wind,4.6103,0.068159,-0.207456,0.19721,1,1,1,1
deterministic_wind,4.7105,0.032151,-0.168795,0.182248,1,1,1,1
deterministic_wind,4.8106,-0.005935,-0.120326,0.183301,1,1,1,1
deterministic_wind,4.9112,-0.030824,-0.05991,0.201709,1,1,1,1
deterministic_wind,5.0115,-0.041547,-0.00531,0.21937,1,1,1,1
deterministic_wind,5.1122,-0.031907,0.0458,0.240482,1,1,1,1
deterministic_wind,5.2124,-0.02121,0.069182,0.24122,1,1,1,1
deterministic_wind,5.3126,-0.002832,0.091726,0.229835,1,1,1,1
deterministic_wind,5.4127,0.008439,0.099275,0.203773,1,1,1,1
deterministic_wind,5.5129,0.018236,0.108625,0.183723,1,1,1,1
deterministic_wind,5.6129,0.032606,0.131306,0.162383,1,1,1,1
deterministic_wind,5.7132,0.059293,0.176576,0.142609,1,1,1,1
deterministic_wind,5.8134,0.094326,0.246199,0.128365,1,1,1,1
deterministic_wind,5.9136,0.132108,0.330962,0.146342,1,1,1,1
deterministic_wind,6.0137,0.16822,0.403909,0.165972,1,1,1,1
deterministic_wind,6.1139,0.202447,0.466883,0.189251,1,1,1,1
deterministic_wind,6.2141,0.223878,0.504831,0.212188,1,1,1,1
deterministic_wind,6.3144,0.252952,0.528979,0.214464,1,1,1,1
deterministic_wind,6.4146,0.28902,0.548211,0.206787,1,1,1,1
deterministic_wind,6.5148,0.329805,0.566761,0.196062,1,1,1,1
deterministic_wind,6.615,0.374834,0.58844,0.186125,1,1,1,1
deterministic_wind,6.7152,0.419377,0.619461,0.182833,1,1,1,1
deterministic_wind,6.8154,0.453526,0.649728,0.192564,1,1,1,1
deterministic_wind,6.9156,0.478456,0.676787,0.216322,1,1,1,1
deterministic_wind,7.0159,0.495154,0.699747,0.26641,1,1,1,1
deterministic_wind,7.1161,0.504209,0.709874,0.333343,1,1,1,1
deterministic_wind,7.2163,0.505485,0.706786,0.409823,1,1,1,1
deterministic_wind,7.3165,0.496399,0.696608,0.487495,1,1,1,1
