condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl_wind,0.001,0.018266,-1.522753,0.228581,1,1,1,1
pdstl_wind,0.1013,0.010271,-1.517594,0.228023,1,1,1,1
pdstl_wind,0.2015,0.019989,-1.515034,0.227454,1,1,1,1
pdstl_wind,0.3016,0.021657,-1.513555,0.228176,1,1,1,1
pdstl_wind,0.4017,0.019118,-1.513817,0.23081,1,1,1,1
pdstl_wind,0.5018,0.008448,-1.512014,0.233937,1,1,1,1
pdstl_wind,0.6019,0.006759,-1.505936,0.235644,1,1,1,1
pdstl_wind,0.7023,-0.011708,-1.489754,0.236788,1,1,1,1
pdstl_wind,0.8024,-0.039974,-1.461781,0.237168,1,1,1,1
pdstl_wind,0.9025,-0.090444,-1.413115,0.222522,1,1,1,1
pdstl_wind,1.0026,-0.11796,-1.359819,0.215696,1,1,1,1
pdstl_wind,1.1027,-0.152513,-1.310131,0.211003,1,1,1,1
pdstl_wind,1.2028,-0.161748,-1.272425,0.200285,1,1,1,1
pdstl_wind,1.3029,-0.176322,-1.243261,0.195901,1,1,1,1
pdstl_wind,1.4031,-0.203243,-1.242015,0.229397,1,1,1,1
pdstl_wind,1.5032,-0.217641,-1.231147,0.238835,1,1,1,1
pdstl_wind,1.6033,-0.23932,-1.207996,0.243667,1,1,1,1
pdstl_wind,1.7034,-0.267658,-1.175595,0.24136,1,1,1,1
pdstl_wind,1.8035,-0.312398,-1.135755,0.236555,1,1,1,1
pdstl_wind,1.9035,-0.333052,-1.092506,0.228615,1,1,1,1
pdstl_wind,2.0036,-0.351719,-1.048107,0.221396,1,1,1,1
pdstl_wind,2.1036,-0.363936,-0.999383,0.218181,1,1,1,1
pdstl_wind,2.2037,-0.37584,-0.949164,0.218218,1,1,1,1
pdstl_wind,2.3039,-0.393508,-0.900395,0.222647,1,1,1,1
pdstl_wind,2.404,-0.392172,-0.859721,0.221777,1,1,1,1
pdstl_wind,2.5042,-0.403385,-0.823033,0.226649,1,1,1,1
pdstl_wind,2.6043,-0.401752,-0.791212,0.232553,1,1,1,1
pdstl_wind,2.7044,-0.397639,-0.761595,0.23616,1,1,1,1
pdstl_wind,2.8046,-0.391615,-0.73098,0.237395,1,1,1,1
pdstl_wind,2.9047,-0.384787,-0.695699,0.234954,1,1,1,1
pdstl_wind,3.0049,-0.374893,-0.658238,0.231905,1,1,1,1
pdstl_wind,3.1051,-0.362768,-0.603443,0.214083,1,1,1,1
pdstl_wind,3.2052,-0.336613,-0.557117,0.210359,1,1,1,1
pdstl_wind,3.3053,-0.289491,-0.502846,0.225011,1,1,1,1
pdstl_wind,3.4055,-0.233468,-0.461023,0.239813,1,1,1,1
pdstl_wind,3.5057,-0.175935,-0.428922,0.25401,1,1,1,1
pdstl_wind,3.6057,-0.128539,-0.410755,0.265523,1,1,1,1
pdstl_wind,3.7059,-0.077898,-0.409487,0.26326,1,1,1,1
pdstl_wind,3.806,-0.043767,-0.403483,0.263217,1,1,1,1
pdstl_wind,3.9062,-0.011246,-0.384438,0.262861,1,1,1,1
pdstl_wind,4.0063,0.016097,-0.345802,0.262366,1,1,1,1
pdstl_wind,4.1064,0.034497,-0.299809,0.257854,1,1,1,1
pdstl_wind,4.2065,0.054657,-0.240869,0.252718,1,1,1,1
pdstl_wind,4.3065,0.070204,-0.203193,0.251025,1,1,1,1
pdstl_wind,4.4066,0.068535,-0.184429,0.248028,1,1,1,1
pdstl_wind,4.5067,0.069957,-0.19006,0.239557,1,1,1,1
pdstl_wind,4.6068,0.073664,-0.190756,0.23515,1,1,1,1
pdstl_wind,4.7069,0.092602,-0.174275,0.230914,1,1,1,1
pdstl_wind,4.807,0.122221,-0.142901,0.221773,1,1,1,1
pdstl_wind,4.9072,0.148897,-0.106162,0.213232,1,1,1,1
pdstl_wind,5.0072,0.169807,-0.059591,0.203632,1,1,1,1
pdstl_wind,5.1073,0.180686,-0.011008,0.200591,1,1,1,1
pdstl_wind,5.2074,0.182159,0.025664,0.201864,1,1,1,1
pdstl_wind,5.3075,0.176599,0.052969,0.191673,1,1,1,1
pdstl_wind,5.4076,0.174094,0.08866,0.18754,1,1,1,1
pdstl_wind,5.5076,0.176699,0.133893,0.185175,1,1,1,1
pdstl_wind,5.6076,0.190906,0.171582,0.16541,1,1,1,1
pdstl_wind,5.7077,0.212287,0.222289,0.160387,1,1,1,1
pdstl_wind,5.8078,0.237953,0.275058,0.160356,1,1,1,1
pdstl_wind,5.9079,0.268049,0.327068,0.169645,1,1,1,1
pdstl_wind,6.0079,0.299116,0.373484,0.178368,1,1,1,1
