condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0008,0.069743,-1.495207,0.025388,1,1,1,1
pdstl,0.1009,0.067656,-1.49498,0.025611,1,1,1,1
pdstl,0.201,0.064587,-1.493834,0.026004,1,1,1,1
pdstl,0.3011,0.065788,-1.494301,0.026049,1,1,1,1
pdstl,0.4013,0.072629,-1.495286,0.025872,1,1,1,1
pdstl,0.5014,0.066681,-1.494312,0.026131,1,1,1,1
pdstl,0.6015,0.069411,-1.494963,0.025876,1,1,1,1
pdstl,0.7017,0.073308,-1.495955,0.02598,1,1,1,1
pdstl,0.8018,0.06756,-1.495641,0.025995,1,1,1,1
pdstl,0.9019,0.069601,-1.49558,0.026158,1,1,1,1
pdstl,1.002,0.06943,-1.495627,0.026031,1,1,1,1
pdstl,1.102,0.073576,-1.495615,0.026475,1,1,1,1
pdstl,1.2021,0.071611,-1.495383,0.026324,1,1,1,1
pdstl,1.3022,0.07107,-1.496237,0.02644,1,1,1,1
pdstl,1.4023,0.07078,-1.495811,0.026516,1,1,1,1
pdstl,1.5024,0.072258,-1.49475,0.026927,1,1,1,1
pdstl,1.6025,0.064096,-1.493404,0.027524,1,1,1,1
pdstl,1.7026,0.06678,-1.494537,0.028255,1,1,1,1
pdstl,1.8027,0.063177,-1.495555,0.030024,1,1,1,1
pdstl,1.9028,0.05841,-1.496661,0.034372,1,1,1,1
pdstl,2.0028,0.047358,-1.497514,0.04021,1,1,1,1
pdstl,2.1031,0.058564,-1.4957,0.050308,1,1,1,1
pdstl,2.2032,0.063304,-1.495337,0.061632,1,1,1,1
pdstl,2.3032,0.055041,-1.496006,0.072171,1,1,1,1
pdstl,2.4033,0.057183,-1.497424,0.081608,1,1,1,1
pdstl,2.5034,0.058406,-1.498247,0.089124,1,1,1,1
pdstl,2.6035,0.047693,-1.498262,0.093503,1,1,1,1
pdstl,2.7035,0.050141,-1.49728,0.09746,1,1,1,1
pdstl,2.8036,0.037843,-1.496803,0.102785,1,1,1,1
pdstl,2.9037,0.044581,-1.495324,0.109738,1,1,1,1
pdstl,3.0038,0.051754,-1.495441,0.11648,1,1,1,1
pdstl,3.1039,0.04534,-1.497393,0.121583,1,1,1,1
pdstl,3.204,0.039688,-1.499014,0.125296,1,1,1,1
pdstl,3.304,0.034577,-1.500932,0.1293,1,1,1,1
pdstl,3.4041,0.040635,-1.501587,0.133696,1,1,1,1
pdstl,3.5041,0.03762,-1.499234,0.13811,1,1,1,1
pdstl,3.6042,0.030181,-1.490785,0.14294,1,1,1,1
pdstl,3.7043,0.003412,-1.473256,0.145406,1,1,1,1
pdstl,3.8044,-0.019288,-1.445644,0.152124,1,1,1,1
pdstl,3.9045,-0.073418,-1.405182,0.147134,1,1,1,1
pdstl,4.0045,-0.111354,-1.366843,0.145999,1,1,1,1
pdstl,4.1046,-0.142594,-1.338855,0.147384,1,1,1,1
pdstl,4.2047,-0.177599,-1.316297,0.154176,1,1,1,1
pdstl,4.3048,-0.187364,-1.302216,0.161379,1,1,1,1
pdstl,4.4049,-0.201712,-1.292148,0.175816,1,1,1,1
pdstl,4.5049,-0.221349,-1.272799,0.188587,1,1,1,1
pdstl,4.605,-0.257905,-1.243037,0.197574,1,1,1,1
pdstl,4.7051,-0.283713,-1.199677,0.201796,1,1,1,1
pdstl,4.8051,-0.325486,-1.155043,0.20162,1,1,1,1
pdstl,4.9053,-0.346958,-1.118721,0.200953,1,1,1,1
pdstl,5.0054,-0.373592,-1.080842,0.202344,1,1,1,1
pdstl,5.1055,-0.390958,-1.044225,0.203449,1,1,1,1
pdstl,5.2055,-0.406009,-1.003479,0.20393,1,1,1,1
pdstl,5.3056,-0.420575,-0.960961,0.205527,1,1,1,1
pdstl,5.4056,-0.436786,-0.914741,0.20802,1,1,1,1
pdstl,5.5057,-0.450336,-0.875461,0.21092,1,1,1,1
pdstl,5.6058,-0.459998,-0.855967,0.233269,1,1,1,1
pdstl,5.7059,-0.466627,-0.8154,0.241177,1,1,1,1
pdstl,5.8059,-0.464595,-0.779688,0.229586,1,1,1,1
pdstl,5.906,-0.464364,-0.729895,0.226859,1,1,1,1
pdstl,6.0061,-0.45912,-0.678429,0.225092,1,1,1,1
pdstl,6.1061,-0.450745,-0.62973,0.224122,1,1,1,1
pdstl,6.2062,-0.437457,-0.586531,0.223663,1,1,1,1
pdstl,6.3062,-0.406152,-0.547854,0.227097,1,1,1,1
pdstl,6.4063,-0.367957,-0.513491,0.234246,1,1,1,1
pdstl,6.5064,-0.325255,-0.47648,0.23954,1,1,1,1
pdstl,6.6065,-0.272069,-0.440252,0.245143,1,1,1,1
pdstl,6.7065,-0.225241,-0.409683,0.248252,1,1,1,1
pdstl,6.8066,-0.182195,-0.37488,0.253588,1,1,1,1
pdstl,6.9066,-0.145669,-0.335296,0.254961,1,1,1,1
pdstl,7.0067,-0.118028,-0.298111,0.258662,1,1,1,1
pdstl,7.1068,-0.083261,-0.262964,0.263766,1,1,1,1
pdstl,7.2068,-0.048437,-0.232075,0.271836,1,1,1,1
pdstl,7.3069,-0.01019,-0.196377,0.277441,1,1,1,1
pdstl,7.407,0.029993,-0.158063,0.2799,1,1,1,1
pdstl,7.507,0.069779,-0.123023,0.281152,1,1,1,1
pdstl,7.6071,0.101373,-0.096835,0.28148,1,1,1,1
pdstl,7.7072,0.12615,-0.078135,0.27703,1,1,1,1
pdstl,7.8072,0.139766,-0.068521,0.27576,1,1,1,1
pdstl,7.9073,0.140513,-0.059613,0.272698,1,1,1,1
pdstl,8.0073,0.13349,-0.039759,0.269728,1,1,1,1
pdstl,8.1074,0.145706,-0.007184,0.268379,1,1,1,1
pdstl,8.2075,0.143747,0.040306,0.257393,1,1,1,1
pdstl,8.3076,0.148648,0.084128,0.24701,1,1,1,1
pdstl,8.4077,0.147973,0.135763,0.243294,1,1,1,1
pdstl,8.5077,0.153088,0.174058,0.238146,1,1,1,1
pdstl,8.6078,0.155955,0.209935,0.240579,1,1,1,1
pdstl,8.7079,0.155927,0.240841,0.237842,1,1,1,1
pdstl,8.808,0.162461,0.269242,0.227907,1,1,1,1
pdstl,8.908,0.167572,0.296374,0.217876,1,1,1,1
pdstl,9.0081,0.170022,0.322544,0.203353,1,1,1,1
pdstl,9.1082,0.17774,0.355965,0.194177,1,1,1,1
pdstl,9.2082,0.182798,0.395087,0.188865,1,1,1,1
pdstl,9.3083,0.183216,0.433752,0.186123,1,1,1,1
pdstl,9.4084,0.182647,0.468066,0.188014,1,1,1,1
pdstl,9.5084,0.170893,0.483785,0.190002,1,1,1,1
pdstl,9.6085,0.155338,0.478217,0.187965,1,1,1,1
pdstl,9.7086,0.140811,0.459161,0.184923,1,1,1,1
pdstl,9.8087,0.130789,0.4351,0.183721,1,1,1,1
pdstl,9.9087,0.131853,0.416393,0.184713,1,1,1,1
pdstl,10.0088,0.144728,0.402253,0.189161,1,1,1,1
pdstl,10.1088,0.166751,0.393149,0.195478,1,1,1,1
pdstl,10.2089,0.193378,0.393194,0.210363,1,1,1,1
pdstl,10.309,0.214956,0.400436,0.238636,1,1,1,1
pdstl,10.4091,0.222708,0.420396,0.284212,1,1,1,1
pdstl,10.5091,0.223033,0.446413,0.349275,1,1,1,1
pdstl,10.6092,0.215483,0.461136,0.422535,1,1,1,1
pdstl,10.7093,0.203198,0.471156,0.511885,1,1,1,1
pdstl,10.8093,0.205661,0.475127,0.604837,1,1,1,1
pdstl,10.9094,0.227736,0.473036,0.683563,1,1,1,1
pdstl,11.0095,0.245841,0.46395,0.73954,1,1,1,1
pdstl,11.1096,0.277988,0.453368,0.768705,1,1,1,1
pdstl,11.2096,0.277896,0.440858,0.778676,1,1,1,1
pdstl,11.3097,0.278137,0.432228,0.778667,1,1,1,1
pdstl,11.4098,0.30136,0.419972,0.764053,1,1,1,1
pdstl,11.5098,0.301572,0.41495,0.760105,1,1,1,1
pdstl,11.6099,0.28267,0.415318,0.762809,1,1,1,1
pdstl,11.71,0.249015,0.420045,0.765123,1,1,1,1
pdstl,11.81,0.243567,0.431171,0.775551,1,1,1,1
pdstl,11.9101,0.249043,0.440882,0.779775,1,1,1,1
pdstl,12.0102,0.240275,0.445744,0.779837,1,1,1,1
pdstl,12.1102,0.237805,0.445116,0.773092,1,1,1,1
pdstl,12.2103,0.245824,0.436004,0.763496,1,1,1,1
pdstl,12.3104,0.256324,0.421693,0.752765,1,1,1,1
pdstl,12.4106,0.271406,0.405913,0.745205,1,1,1,1
pdstl,12.5107,0.271984,0.39072,0.740523,1,1,1,1
pdstl,12.6109,0.265438,0.373661,0.737035,1,1,1,1
pdstl,12.7109,0.261976,0.351455,0.735889,1,1,1,1
pdstl,12.811,0.23468,0.319499,0.731082,1,1,1,1
pdstl,12.9111,0.242022,0.27763,0.726399,1,1,1,1
pdstl,13.0111,0.215284,0.222589,0.71817,1,1,1,1
pdstl,13.1112,0.228198,0.155287,0.71156,1,1,1,1
pdstl,13.2113,0.24734,0.079429,0.711353,1,1,1,1
pdstl,13.3113,0.258884,-0.005071,0.710986,1,1,1,1
pdstl,13.4114,0.230186,-0.094915,0.704063,1,1,1,1
pdstl,13.5115,0.225756,-0.185831,0.699227,1,1,1,1
pdstl,13.6115,0.239546,-0.264109,0.706933,1,1,1,1
pdstl,13.7116,0.236065,-0.354582,0.706408,1,1,1,1
pdstl,13.8117,0.229287,-0.453501,0.704111,1,1,0,0
pdstl,13.9118,0.218293,-0.551019,0.699604,1,1,0,0
pdstl,14.0118,0.193633,-0.652284,0.69817,1,1,1,1
pdstl,14.1119,0.151182,-0.750345,0.695451,1,1,1,1
pdstl,14.212,0.096094,-0.845405,0.693544,1,1,1,1
pdstl,14.312,0.043774,-0.936208,0.69382,1,1,1,1
pdstl,14.4121,0.006154,-1.022468,0.693531,0,1,1,0
pdstl,14.5122,-0.017576,-1.105206,0.691903,0,1,1,0
pdstl,14.6122,-0.055215,-1.181352,0.686342,1,1,1,1
pdstl,14.7123,-0.024191,-1.240536,0.678785,1,1,1,1
pdstl,14.8124,-0.012815,-1.297436,0.673614,1,1,1,1
pdstl,14.9124,-0.01757,-1.35098,0.671743,1,1,1,1
pdstl,15.0125,0.010319,-1.387106,0.672019,1,1,1,1
pdstl,15.1126,0.030043,-1.422983,0.67192,1,1,1,1
pdstl,15.2126,0.039892,-1.454693,0.672579,1,1,1,1
pdstl,15.3127,-0.013096,-1.479227,0.676777,1,1,1,1
pdstl,15.4128,0.007722,-1.495752,0.665365,1,1,1,1
pdstl,15.513,-0.021116,-1.507251,0.660007,1,1,1,1
pdstl,15.613,-0.040116,-1.514492,0.663047,1,1,1,1
pdstl,15.7131,0.016379,-1.51496,0.65977,1,1,1,1
pdstl,15.8131,0.045403,-1.534231,0.640496,1,1,1,1
pdstl,15.9132,0.069445,-1.544235,0.632661,1,1,1,1
pdstl,16.0133,0.021573,-1.585335,0.671404,1,1,1,1
pdstl,16.1133,-0.003743,-1.590853,0.671399,1,1,1,1
pdstl,16.2134,0.008803,-1.574132,0.675591,1,1,1,1
pdstl,16.3135,-0.023471,-1.559463,0.673998,1,1,1,1
pdstl,16.4135,-0.040766,-1.551319,0.675056,1,1,1,1
pdstl,16.5136,-0.024551,-1.530067,0.669566,1,1,1,1
pdstl,16.6136,0.004759,-1.522142,0.665878,1,1,1,1
pdstl,16.7137,0.054882,-1.520467,0.655113,1,1,1,1
pdstl,16.8139,0.065053,-1.528356,0.644599,1,1,1,1
pdstl,16.9139,0.071073,-1.535627,0.619305,1,1,1,1
pdstl,17.014,0.059866,-1.545604,0.57476,1,1,1,1
pdstl,17.1141,0.038001,-1.55911,0.520355,1,1,1,1
pdstl,17.2141,0.009677,-1.550557,0.42848,1,1,1,1
pdstl,17.3142,-0.010734,-1.537104,0.331628,1,1,1,1
pdstl,17.4143,-0.022025,-1.522882,0.24784,1,1,1,1
pdstl,17.5144,-0.039165,-1.496124,0.163968,1,1,1,1
pdstl,17.6144,-0.024852,-1.481045,0.113977,1,1,1,1
pdstl,17.7145,0.020585,-1.471639,0.097857,1,1,1,1
pdstl,17.8146,0.047709,-1.476772,0.099601,1,1,1,1
pdstl,17.9146,0.06935,-1.486926,0.110562,1,1,1,1
pdstl,18.0147,0.069263,-1.498672,0.116129,1,1,1,1
pdstl,18.1147,0.062287,-1.508687,0.113564,1,1,1,1
pdstl,18.2148,0.041523,-1.513127,0.104092,1,1,1,1
pdstl,18.3149,0.018371,-1.508543,0.087565,1,1,1,1
pdstl,18.4149,0.00327,-1.499395,0.074737,1,1,1,1
pdstl,18.515,-0.003048,-1.484865,0.04817,1,1,1,1
pdstl,18.6151,-0.016578,-1.469095,0.0268,1,1,1,1
pdstl,18.7152,-0.009295,-1.462864,0.016239,1,1,1,1
pdstl,18.8152,-0.015828,-1.460154,0.018859,1,1,1,1
pdstl,18.9153,-0.008731,-1.46704,0.018449,1,1,1,1
pdstl,19.0154,-0.008852,-1.470164,0.021434,1,1,1,1
pdstl,19.1154,-0.013392,-1.471304,0.022533,1,1,1,1
pdstl,19.2155,-0.009369,-1.471695,0.023455,1,1,1,1
pdstl,19.3156,-0.009853,-1.471311,0.023092,1,1,1,1
