condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl_wind,0.0008,0.019468,-1.515081,0.225816,1,1,1,1
pdstl_wind,0.1012,0.033724,-1.516423,0.225715,1,1,1,1
pdstl_wind,0.2013,0.035237,-1.517695,0.227894,1,1,1,1
pdstl_wind,0.3014,0.02139,-1.516481,0.229641,1,1,1,1
pdstl_wind,0.4015,0.017315,-1.51327,0.231516,1,1,1,1
pdstl_wind,0.5016,0.026081,-1.507934,0.230876,1,1,1,1
pdstl_wind,0.6018,0.018448,-1.494619,0.228924,1,1,1,1
pdstl_wind,0.702,0.000954,-1.468872,0.225409,1,1,1,1
pdstl_wind,0.8023,-0.030662,-1.432916,0.220857,1,1,1,1
pdstl_wind,0.9025,-0.072408,-1.390541,0.217095,1,1,1,1
pdstl_wind,1.0027,-0.117002,-1.350372,0.217644,1,1,1,1
pdstl_wind,1.1028,-0.155539,-1.318283,0.221797,1,1,1,1
pdstl_wind,1.2029,-0.177913,-1.298995,0.226423,1,1,1,1
pdstl_wind,1.3031,-0.193582,-1.286395,0.23256,1,1,1,1
pdstl_wind,1.4033,-0.205931,-1.269761,0.237564,1,1,1,1
pdstl_wind,1.5035,-0.213542,-1.24305,0.239629,1,1,1,1
pdstl_wind,1.604,-0.237408,-1.206904,0.242249,1,1,1,1
pdstl_wind,1.7043,-0.283545,-1.151011,0.229467,1,1,1,1
pdstl_wind,1.8045,-0.316088,-1.098816,0.221718,1,1,1,1
pdstl_wind,1.9047,-0.330455,-1.044909,0.208635,1,1,1,1
pdstl_wind,2.0049,-0.352527,-0.999069,0.204366,1,1,1,1
pdstl_wind,2.1051,-0.366317,-0.960586,0.207658,1,1,1,1
pdstl_wind,2.2052,-0.384524,-0.921734,0.215818,1,1,1,1
pdstl_wind,2.3054,-0.395206,-0.883202,0.226395,1,1,1,1
pdstl_wind,2.4058,-0.406203,-0.846426,0.232447,1,1,1,1
pdstl_wind,2.506,-0.415036,-0.809192,0.23456,1,1,1,1
pdstl_wind,2.6061,-0.415307,-0.772796,0.235311,1,1,1,1
pdstl_wind,2.7062,-0.407345,-0.738886,0.23965,1,1,1,1
pdstl_wind,2.8063,-0.388131,-0.704809,0.239885,1,1,1,1
pdstl_wind,2.9064,-0.370005,-0.668157,0.237309,1,1,1,1
pdstl_wind,3.0065,-0.343238,-0.634359,0.234692,1,1,1,1
pdstl_wind,3.1066,-0.310303,-0.600053,0.232968,1,1,1,1
pdstl_wind,3.2068,-0.270283,-0.558653,0.232361,1,1,1,1
pdstl_wind,3.3069,-0.231487,-0.515849,0.233116,1,1,1,1
pdstl_wind,3.4071,-0.187248,-0.481612,0.239342,1,1,1,1
pdstl_wind,3.5073,-0.148642,-0.456943,0.248567,1,1,1,1
pdstl_wind,3.6075,-0.109602,-0.442665,0.254587,1,1,1,1
pdstl_wind,3.7077,-0.083215,-0.427821,0.256457,1,1,1,1
pdstl_wind,3.8078,-0.064111,-0.408435,0.260332,1,1,1,1
pdstl_wind,3.9081,-0.050715,-0.372825,0.267027,1,1,1,1
pdstl_wind,4.0082,-0.033453,-0.324112,0.278572,1,1,1,1
pdstl_wind,4.1083,-0.009277,-0.267938,0.288992,1,1,1,1
pdstl_wind,4.2098,0.037123,-0.218714,0.295292,1,1,1,1
pdstl_wind,4.3099,0.085752,-0.18558,0.302679,1,1,1,1
pdstl_wind,4.4101,0.119673,-0.166283,0.298693,1,1,1,1
pdstl_wind,4.5106,0.148725,-0.169557,0.277234,1,1,1,1
pdstl_wind,4.6108,0.148555,-0.173484,0.260783,1,1,1,1
pdstl_wind,4.7109,0.143487,-0.174398,0.236599,1,1,1,1
pdstl_wind,4.8111,0.131546,-0.155906,0.217977,1,1,1,1
pdstl_wind,4.9113,0.117628,-0.120095,0.20326,1,1,1,1
pdstl_wind,5.0114,0.111081,-0.070744,0.194317,1,1,1,1
pdstl_wind,5.1116,0.112788,-0.015176,0.188645,1,1,1,1
pdstl_wind,5.2117,0.12126,0.046842,0.192058,1,1,1,1
pdstl_wind,5.3119,0.135584,0.096387,0.190869,1,1,1,1
pdstl_wind,5.4121,0.150795,0.137358,0.190916,1,1,1,1
pdstl_wind,5.5122,0.171227,0.18004,0.190534,1,1,1,1
pdstl_wind,5.6123,0.19645,0.224607,0.189075,1,1,1,1
pdstl_wind,5.7124,0.219855,0.269209,0.180621,1,1,1,1
pdstl_wind,5.8125,0.242757,0.304809,0.176729,1,1,1,1
pdstl_wind,5.9127,0.261158,0.333626,0.174723,1,1,1,1
pdstl_wind,6.0129,0.280171,0.361993,0.173349,1,1,1,1
pdstl_wind,6.1131,0.296636,0.39105,0.175326,1,1,1,1
pdstl_wind,6.2132,0.314278,0.43299,0.177318,1,1,1,1
pdstl_wind,6.3133,0.338142,0.491435,0.184158,1,1,1,1
pdstl_wind,6.4133,0.364963,0.55144,0.191232,1,1,1,1
pdstl_wind,6.5135,0.390104,0.605106,0.197859,1,1,1,1
pdstl_wind,6.6136,0.418462,0.644357,0.20527,1,1,1,1
pdstl_wind,6.7137,0.441233,0.667835,0.215229,1,1,1,1
pdstl_wind,6.8138,0.46547,0.674071,0.234712,1,1,1,1
pdstl_wind,6.914,0.479622,0.668761,0.270283,1,1,1,1
pdstl_wind,7.0141,0.492614,0.663534,0.327523,1,1,1,1
pdstl_wind,7.1142,0.494999,0.659909,0.396331,1,1,1,1
pdstl_wind,7.2144,0.51223,0.670218,0.477059,1,1,1,1
pdstl_wind,7.3145,0.533723,0.686804,0.558722,1,1,1,1
pdstl_wind,7.4147,0.540026,0.700431,0.619412,1,1,1,1
pdstl_wind,7.5149,0.572884,0.706895,0.663891,1,1,1,1
pdstl_wind,7.615,0.566795,0.710049,0.677807,1,1,1,1
pdstl_wind,7.7152,0.584464,0.699537,0.676167,1,1,1,1
pdstl_wind,7.8153,0.597873,0.6908,0.68285,1,1,1,1
pdstl_wind,7.9154,0.592781,0.678341,0.686347,1,1,1,1
pdstl_wind,8.0157,0.533748,0.660573,0.673123,1,1,1,1
pdstl_wind,8.1158,0.513531,0.663427,0.656786,1,1,1,1
pdstl_wind,8.2159,0.499524,0.664316,0.659993,1,1,1,1
pdstl_wind,8.316,0.493629,0.667714,0.670183,1,1,1,1
pdstl_wind,8.4162,0.518521,0.674692,0.69066,1,1,1,1
pdstl_wind,8.5165,0.540196,0.675166,0.701656,1,1,1,1
pdstl_wind,8.6166,0.58837,0.673189,0.706916,1,1,1,1
pdstl_wind,8.7168,0.591134,0.663083,0.700416,1,1,1,1
pdstl_wind,8.817,0.596657,0.651288,0.694251,1,1,1,1
pdstl_wind,8.9171,0.599689,0.639209,0.692855,1,1,1,1
pdstl_wind,9.0172,0.566743,0.628172,0.6887,1,1,1,1
pdstl_wind,9.1173,0.546514,0.619516,0.684972,1,1,1,1
pdstl_wind,9.2175,0.526499,0.613727,0.686534,1,1,1,1
pdstl_wind,9.3177,0.519344,0.609358,0.697037,1,1,1,1
pdstl_wind,9.4178,0.501706,0.579602,0.715914,1,1,1,1
pdstl_wind,9.5184,0.450247,0.587605,0.684868,1,1,1,1
pdstl_wind,9.6195,0.441157,0.557421,0.675332,1,1,1,1
pdstl_wind,9.7197,0.454884,0.520335,0.679004,1,1,1,1
pdstl_wind,9.8199,0.438909,0.47299,0.6783,1,1,1,1
pdstl_wind,9.9201,0.451159,0.400689,0.678454,1,1,1,1
pdstl_wind,10.0202,0.460944,0.336082,0.677169,1,1,1,1
pdstl_wind,10.1203,0.461486,0.243463,0.673668,1,1,1,1
pdstl_wind,10.2204,0.466184,0.158806,0.674096,1,1,1,1
pdstl_wind,10.3206,0.407066,0.068324,0.666178,1,1,1,1
pdstl_wind,10.4207,0.403846,-0.017979,0.670242,1,1,0,0
pdstl_wind,10.5209,0.39937,-0.094818,0.687574,1,1,0,0
pdstl_wind,10.621,0.392109,-0.166184,0.702105,1,1,0,0
pdstl_wind,10.7211,0.411587,-0.261173,0.730683,1,1,1,1
pdstl_wind,10.8212,0.426356,-0.352803,0.75424,1,1,1,1
pdstl_wind,10.9212,0.434143,-0.44688,0.760963,1,1,1,1
pdstl_wind,11.0214,0.436626,-0.555257,0.750826,1,1,1,1
pdstl_wind,11.1216,0.404243,-0.656641,0.723868,1,1,1,1
pdstl_wind,11.2218,0.362213,-0.751157,0.702374,1,1,1,1
pdstl_wind,11.3219,0.251304,-0.839048,0.678094,1,1,1,1
pdstl_wind,11.422,0.151613,-0.907665,0.644043,0,1,1,0
pdstl_wind,11.5224,0.034548,-0.960679,0.629345,0,1,1,0
pdstl_wind,11.6225,-0.00916,-1.011597,0.632788,0,1,1,0
pdstl_wind,11.7226,-0.073006,-1.078575,0.644645,1,1,1,1
pdstl_wind,11.823,-0.092864,-1.152841,0.660287,1,1,1,1
pdstl_wind,11.9231,-0.049959,-1.226946,0.670935,1,1,1,1
pdstl_wind,12.0232,-0.024467,-1.303544,0.678479,1,1,1,1
pdstl_wind,12.1234,-0.010119,-1.370126,0.680816,1,1,1,1
pdstl_wind,12.2234,-0.001218,-1.417796,0.674067,1,1,1,1
pdstl_wind,12.3235,0.004158,-1.45485,0.66307,1,1,1,1
pdstl_wind,12.4237,-0.041568,-1.470284,0.646985,1,1,1,1
pdstl_wind,12.5238,-0.058826,-1.476454,0.638414,1,1,1,1
pdstl_wind,12.6239,-0.096926,-1.477427,0.634127,1,1,1,1
pdstl_wind,12.7241,-0.122648,-1.481535,0.637223,1,1,1,1
pdstl_wind,12.8242,-0.14428,-1.496801,0.648831,1,1,1,1
pdstl_wind,12.9243,-0.131416,-1.518885,0.662721,1,1,1,1
pdstl_wind,13.0244,-0.084255,-1.540689,0.670045,1,1,1,1
pdstl_wind,13.1245,-0.050467,-1.559323,0.678562,1,1,1,1
pdstl_wind,13.2246,-0.016113,-1.569097,0.682528,1,1,1,1
pdstl_wind,13.3247,-0.009784,-1.567109,0.678491,1,1,1,1
pdstl_wind,13.4248,0.010619,-1.556093,0.669397,1,1,1,1
pdstl_wind,13.5249,0.036697,-1.539937,0.658165,1,1,1,1
pdstl_wind,13.6251,0.029802,-1.524388,0.649138,1,1,1,1
pdstl_wind,13.7252,0.001609,-1.513136,0.647327,1,1,1,1
pdstl_wind,13.8253,-0.029353,-1.513161,0.651479,1,1,1,1
pdstl_wind,13.9254,-0.023282,-1.51979,0.654139,1,1,1,1
pdstl_wind,14.0255,-0.033391,-1.531002,0.660863,1,1,1,1
pdstl_wind,14.1256,-0.044359,-1.540667,0.655781,1,1,1,1
pdstl_wind,14.2257,-0.017614,-1.546231,0.630799,1,1,1,1
pdstl_wind,14.3258,-0.031228,-1.543868,0.583403,1,1,1,1
pdstl_wind,14.4259,-0.01498,-1.534248,0.507419,1,1,1,1
pdstl_wind,14.5261,0.033804,-1.523095,0.413623,1,1,1,1
pdstl_wind,14.6262,0.044153,-1.508473,0.315651,1,1,1,1
pdstl_wind,14.7264,0.044928,-1.49353,0.224058,1,1,1,1
pdstl_wind,14.8268,0.044979,-1.483958,0.154372,1,1,1,1
pdstl_wind,14.927,0.042941,-1.484889,0.109741,1,1,1,1
pdstl_wind,15.0271,0.029803,-1.490371,0.10716,1,1,1,1
pdstl_wind,15.1272,0.013011,-1.502915,0.109984,1,1,1,1
pdstl_wind,15.2273,-0.004697,-1.521529,0.121161,1,1,1,1
pdstl_wind,15.3274,-0.002532,-1.530259,0.122537,1,1,1,1
pdstl_wind,15.4275,-0.004867,-1.532445,0.113884,1,1,1,1
pdstl_wind,15.5275,0.01029,-1.52992,0.100849,1,1,1,1
pdstl_wind,15.6276,0.014003,-1.519037,0.081027,1,1,1,1
