condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,0.0007,0.093149,-1.520595,0.026743,1,1,1,1
deterministic,0.1009,0.091015,-1.520776,0.026817,1,1,1,1
deterministic,0.201,0.092154,-1.51992,0.027726,1,1,1,1
deterministic,0.3011,0.088882,-1.517936,0.029172,1,1,1,1
deterministic,0.4013,0.087367,-1.516635,0.029349,1,1,1,1
deterministic,0.5015,0.09385,-1.518527,0.02824,1,1,1,1
deterministic,0.6019,0.092784,-1.520244,0.028294,1,1,1,1
deterministic,0.7021,0.090505,-1.51799,0.028615,1,1,1,1
deterministic,0.8023,0.086516,-1.516168,0.029026,1,1,1,1
deterministic,0.9025,0.08486,-1.515041,0.029658,1,1,1,1
deterministic,1.0026,0.091126,-1.517349,0.028971,1,1,1,1
deterministic,1.1028,0.089768,-1.52116,0.02894,1,1,1,1
deterministic,1.203,0.09236,-1.523013,0.03066,1,1,1,1
deterministic,1.3031,0.091485,-1.521659,0.03212,1,1,1,1
deterministic,1.4034,0.088472,-1.517926,0.035229,1,1,1,1
deterministic,1.5039,0.0833,-1.508678,0.030905,1,1,1,1
deterministic,1.6048,0.083848,-1.50267,0.030457,1,1,1,1
deterministic,1.7051,0.080168,-1.499558,0.030772,1,1,1,1
deterministic,1.8052,0.079564,-1.500662,0.034008,1,1,1,1
deterministic,1.9053,0.080363,-1.503007,0.040212,1,1,1,1
deterministic,2.0054,0.071916,-1.506087,0.049801,1,1,1,1
deterministic,2.1055,0.076122,-1.508671,0.059455,1,1,1,1
deterministic,2.2055,0.072352,-1.511636,0.068847,1,1,1,1
deterministic,2.3056,0.065494,-1.510333,0.074983,1,1,1,1
deterministic,2.4057,0.057312,-1.508287,0.082782,1,1,1,1
deterministic,2.5059,0.050798,-1.496427,0.080588,1,1,1,1
deterministic,2.606,0.048441,-1.48741,0.084943,1,1,1,1
deterministic,2.7061,0.050394,-1.480038,0.091215,1,1,1,1
deterministic,2.8063,0.058264,-1.476957,0.099206,1,1,1,1
deterministic,2.9064,0.063654,-1.477313,0.107649,1,1,1,1
deterministic,3.0066,0.071189,-1.480961,0.115016,1,1,1,1
deterministic,3.1069,0.073015,-1.487068,0.120474,1,1,1,1
deterministic,3.2071,0.066481,-1.493292,0.124128,1,1,1,1
deterministic,3.3072,0.062182,-1.497762,0.127478,1,1,1,1
deterministic,3.4074,0.048995,-1.499604,0.131087,1,1,1,1
deterministic,3.5075,0.037325,-1.49974,0.134661,1,1,1,1
deterministic,3.6077,0.044681,-1.488346,0.144718,1,1,1,1
deterministic,3.7079,0.018855,-1.470971,0.146353,1,1,1,1
deterministic,3.8081,-0.004371,-1.444624,0.149124,1,1,1,1
deterministic,3.9082,-0.063815,-1.403662,0.14719,1,1,1,1
deterministic,4.0085,-0.111959,-1.367432,0.145902,1,1,1,1
deterministic,4.1087,-0.164285,-1.332214,0.148412,1,1,1,1
deterministic,4.2089,-0.205331,-1.304049,0.155057,1,1,1,1
deterministic,4.3091,-0.229116,-1.284899,0.163989,1,1,1,1
deterministic,4.4093,-0.239295,-1.275282,0.1802,1,1,1,1
deterministic,4.5095,-0.240534,-1.258865,0.195811,1,1,1,1
deterministic,4.6096,-0.252714,-1.23144,0.20692,1,1,1,1
deterministic,4.7098,-0.28008,-1.192132,0.211698,1,1,1,1
deterministic,4.8101,-0.31038,-1.148652,0.214186,1,1,1,1
deterministic,4.9107,-0.364606,-1.092523,0.202385,1,1,1,1
deterministic,5.0109,-0.39473,-1.051534,0.192673,1,1,1,1
deterministic,5.111,-0.4294,-1.012525,0.188742,1,1,1,1
deterministic,5.2112,-0.451774,-0.979067,0.191437,1,1,1,1
deterministic,5.3115,-0.462944,-0.944228,0.196464,1,1,1,1
deterministic,5.4117,-0.469677,-0.911135,0.204168,1,1,1,1
deterministic,5.512,-0.469491,-0.878954,0.213521,1,1,1,1
deterministic,5.6122,-0.467811,-0.846117,0.22313,1,1,1,1
deterministic,5.7123,-0.464326,-0.808403,0.231382,1,1,1,1
deterministic,5.8127,-0.465617,-0.763619,0.237338,1,1,1,1
deterministic,5.913,-0.45994,-0.708041,0.239479,1,1,1,1
deterministic,6.0132,-0.453454,-0.643595,0.23729,1,1,1,1
deterministic,6.1134,-0.433601,-0.594466,0.23155,1,1,1,1
deterministic,6.2141,-0.399204,-0.567979,0.232811,1,1,1,1
deterministic,6.3145,-0.354048,-0.551116,0.242971,1,1,1,1
deterministic,6.4148,-0.284014,-0.543107,0.260157,1,1,1,1
deterministic,6.5151,-0.212672,-0.519434,0.279935,1,1,1,1
deterministic,6.6152,-0.160816,-0.48278,0.289589,1,1,1,1
deterministic,6.7153,-0.124826,-0.43451,0.278138,1,1,1,1
deterministic,6.8154,-0.096534,-0.362574,0.271186,1,1,1,1
deterministic,6.9155,-0.085113,-0.309097,0.261831,1,1,1,1
deterministic,7.0157,-0.067389,-0.265571,0.266036,1,1,1,1
deterministic,7.1159,-0.065706,-0.221385,0.268857,1,1,1,1
deterministic,7.2159,0.050826,-0.279426,0.36365,1,1,1,1
deterministic,7.3161,0.11454,-0.278365,0.40586,1,1,1,1
deterministic,7.4162,0.159644,-0.273903,0.408494,1,1,1,1
deterministic,7.5163,0.168505,-0.262176,0.374144,1,1,1,1
deterministic,7.6164,0.245253,-0.248463,0.295917,1,1,1,1
deterministic,7.7165,0.237179,-0.215574,0.221755,1,1,1,1
deterministic,7.8167,0.155995,-0.181029,0.179021,1,1,1,1
deterministic,7.917,0.079465,-0.12954,0.144219,1,1,1,1
deterministic,8.0171,0.010769,-0.069051,0.152083,1,1,1,1
deterministic,8.1172,-0.033006,-0.002581,0.180129,1,1,1,1
deterministic,8.2173,-0.04751,0.046314,0.220844,1,1,1,1
deterministic,8.3174,-0.042553,0.077416,0.247577,1,1,1,1
deterministic,8.4176,-0.024883,0.099089,0.259551,1,1,1,1
deterministic,8.5177,0.002459,0.10551,0.245847,1,1,1,1
deterministic,8.6178,0.035446,0.114905,0.226914,1,1,1,1
deterministic,8.7179,0.076603,0.133318,0.194437,1,1,1,1
deterministic,8.818,0.129181,0.165358,0.162542,1,1,1,1
