condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0007,0.037979,-1.509581,0.216989,1,1,1,1
pdstl,0.1008,0.032102,-1.510505,0.218496,1,1,1,1
pdstl,0.2009,0.026195,-1.511161,0.220644,1,1,1,1
pdstl,0.301,0.024319,-1.51106,0.222727,1,1,1,1
pdstl,0.4012,0.024117,-1.511099,0.224779,1,1,1,1
pdstl,0.5013,0.017691,-1.508695,0.226336,1,1,1,1
pdstl,0.6014,0.005552,-1.499964,0.227074,1,1,1,1
pdstl,0.7015,-0.01347,-1.479906,0.226564,1,1,1,1
pdstl,0.8016,-0.038598,-1.448638,0.226403,1,1,1,1
pdstl,0.9017,-0.086155,-1.407165,0.225107,1,1,1,1
pdstl,1.0019,-0.095981,-1.362285,0.224696,1,1,1,1
pdstl,1.102,-0.116383,-1.323541,0.224472,1,1,1,1
pdstl,1.2021,-0.136921,-1.296815,0.227287,1,1,1,1
pdstl,1.3022,-0.142554,-1.278255,0.231431,1,1,1,1
pdstl,1.4023,-0.155846,-1.262213,0.234835,1,1,1,1
pdstl,1.5026,-0.188777,-1.239024,0.237533,1,1,1,1
pdstl,1.6027,-0.211354,-1.206089,0.235909,1,1,1,1
pdstl,1.7029,-0.249082,-1.164486,0.233683,1,1,1,1
pdstl,1.803,-0.291871,-1.117759,0.231653,1,1,1,1
pdstl,1.9031,-0.322576,-1.072105,0.231418,1,1,1,1
pdstl,2.0033,-0.34833,-1.028438,0.231725,1,1,1,1
pdstl,2.1034,-0.369142,-0.987985,0.232614,1,1,1,1
pdstl,2.2035,-0.385714,-0.951466,0.231167,1,1,1,1
pdstl,2.3037,-0.406865,-0.922505,0.234817,1,1,1,1
pdstl,2.4038,-0.423769,-0.8968,0.242375,1,1,1,1
pdstl,2.5039,-0.424704,-0.871037,0.24312,1,1,1,1
pdstl,2.604,-0.424588,-0.833131,0.242645,1,1,1,1
pdstl,2.7041,-0.420359,-0.780491,0.236418,1,1,1,1
pdstl,2.8042,-0.406151,-0.715355,0.232907,1,1,1,1
pdstl,2.9044,-0.398349,-0.651865,0.22731,1,1,1,1
pdstl,3.0045,-0.385036,-0.596721,0.221574,1,1,1,1
pdstl,3.1046,-0.36024,-0.566009,0.21919,1,1,1,1
pdstl,3.2047,-0.321531,-0.546617,0.220802,1,1,1,1
pdstl,3.3049,-0.273116,-0.529333,0.227164,1,1,1,1
pdstl,3.4051,-0.224261,-0.517102,0.236193,1,1,1,1
pdstl,3.5052,-0.163199,-0.489767,0.250071,1,1,1,1
pdstl,3.6053,-0.122182,-0.456948,0.259695,1,1,1,1
pdstl,3.7054,-0.093922,-0.415322,0.26199,1,1,1,1
pdstl,3.8057,-0.076015,-0.373804,0.265929,1,1,1,1
pdstl,3.9058,-0.058132,-0.335346,0.279322,1,1,1,1
pdstl,4.006,-0.028555,-0.297143,0.299754,1,1,1,1
pdstl,4.1061,0.021466,-0.257947,0.323846,1,1,1,1
pdstl,4.2063,0.071523,-0.219779,0.345231,1,1,1,1
pdstl,4.3064,0.134417,-0.184079,0.352742,1,1,1,1
pdstl,4.4065,0.19597,-0.1567,0.333057,1,1,1,1
pdstl,4.5067,0.225447,-0.134794,0.296689,1,1,0,0
pdstl,4.6068,0.222052,-0.12016,0.243666,1,1,0,0
pdstl,4.7069,0.192636,-0.103427,0.191692,1,1,1,1
pdstl,4.8072,0.144926,-0.082577,0.151036,1,1,1,1
pdstl,4.9073,0.092917,-0.040404,0.126731,1,1,1,1
pdstl,5.0076,0.061398,0.022921,0.135281,1,1,1,1
pdstl,5.1077,0.051332,0.076149,0.149708,1,1,1,1
pdstl,5.208,0.051905,0.128806,0.173361,1,1,1,1
pdstl,5.3081,0.058761,0.160262,0.192666,1,1,1,1
pdstl,5.4082,0.066416,0.180972,0.212948,1,1,1,1
pdstl,5.5084,0.073764,0.183582,0.209907,1,1,1,1
pdstl,5.6084,0.088323,0.199438,0.210831,1,1,1,1
pdstl,5.7085,0.112228,0.232499,0.204331,1,1,1,1
pdstl,5.8086,0.146749,0.270505,0.1725,1,1,1,1
pdstl,5.9086,0.183922,0.334734,0.157287,1,1,1,1
pdstl,6.0087,0.219854,0.407614,0.157861,1,1,1,1
pdstl,6.1088,0.250922,0.477936,0.172295,1,1,1,1
pdstl,6.2088,0.283505,0.538599,0.189364,1,1,1,1
pdstl,6.3089,0.308433,0.58723,0.205291,1,1,1,1
pdstl,6.409,0.339904,0.623228,0.215796,1,1,1,1
pdstl,6.509,0.33778,0.609779,0.250018,1,1,1,1
