condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,3.0276,0.0,-1.5,0.2,1,1,1,1
pdstl,3.7264,-0.297894,-1.471418,0.2,1,1,1,1
pdstl,4.5957,-0.580782,-1.211003,0.2,1,1,1,1
pdstl,5.2891,-0.70478,-0.941606,0.2,1,1,1,1
pdstl,6.0898,-0.476219,-0.676222,0.2,1,1,1,1
pdstl,6.9969,-0.184165,-0.397839,0.2,1,1,1,1
pdstl,7.947,0.116301,-0.097373,0.2,1,1,1,1
pdstl,8.664,0.197937,0.200023,0.2,1,1,1,1
pdstl,9.4837,0.428265,0.47636,0.2,1,1,1,1
pdstl,9.6795,0.414394,0.522078,0.2,1,1,1,1
pdstl,10.2697,0.205445,0.394168,0.2,1,1,1,1
