condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0005,0.061799,-1.914496,0.634879,1,1,1,1
pdstl,0.1006,0.061902,-1.914212,0.634835,1,1,1,1
pdstl,0.2007,0.062275,-1.913925,0.635504,1,1,1,1
pdstl,0.3008,0.062512,-1.913962,0.635771,1,1,1,1
pdstl,0.4008,0.062674,-1.913977,0.634851,1,1,1,1
pdstl,0.501,0.062131,-1.913317,0.631268,1,1,1,1
pdstl,0.6011,0.060916,-1.908631,0.62591,1,1,1,1
pdstl,0.7012,0.060323,-1.90753,0.625325,1,1,1,1
pdstl,0.8013,0.055173,-1.505085,-0.008755,1,1,1,1
pdstl,0.9014,0.05421,-1.47479,-0.062911,1,1,1,1
pdstl,1.0015,0.063384,-1.561361,0.014473,1,1,1,1
pdstl,1.1016,0.087285,-1.644532,0.026586,1,1,1,1
pdstl,1.2017,0.107589,-1.846706,0.245722,1,1,1,1
pdstl,1.3018,0.117461,-1.965706,0.385735,1,1,1,1
pdstl,1.4019,0.126245,-2.047552,0.500943,1,1,1,1
pdstl,1.502,0.126081,-2.096854,0.559281,1,1,1,1
pdstl,1.6022,0.118413,-2.128045,0.575238,1,1,1,1
pdstl,1.7023,0.113563,-2.109059,0.515363,1,1,1,1
pdstl,1.8024,0.094011,-2.050697,0.408446,1,1,1,1
pdstl,1.9025,0.076788,-1.958548,0.296932,1,1,1,1
pdstl,2.0026,0.051362,-1.849068,0.201984,1,1,1,1
pdstl,2.1028,0.030711,-1.735298,0.113172,1,1,1,1
pdstl,2.2028,0.012469,-1.660328,0.085535,1,1,1,1
pdstl,2.3029,0.028937,-1.633997,0.0746,1,1,1,1
pdstl,2.4031,0.044814,-1.691633,0.167184,1,1,1,1
pdstl,2.5032,0.063816,-1.739987,0.239514,1,1,1,1
pdstl,2.6033,0.07946,-1.770654,0.302275,1,1,1,1
pdstl,2.7034,0.067505,-1.774761,0.331337,1,1,1,1
pdstl,2.8035,0.091827,-1.741078,0.328032,1,1,1,1
pdstl,2.9036,0.086282,-1.680146,0.289507,1,1,1,1
pdstl,3.0037,0.071695,-1.607312,0.243078,1,1,1,1
pdstl,3.104,0.049444,-1.537965,0.203817,1,1,1,1
pdstl,3.2041,0.020212,-1.4893,0.179032,1,1,1,1
pdstl,3.3042,-0.001946,-1.468373,0.171531,1,1,1,1
pdstl,3.4043,0.001958,-1.489278,0.183371,1,1,1,1
pdstl,3.5044,0.004406,-1.51465,0.207571,1,1,1,1
pdstl,3.6045,0.010073,-1.535296,0.234273,1,1,1,1
pdstl,3.7047,0.006039,-1.538988,0.255874,1,1,1,1
pdstl,3.8047,-0.011393,-1.521921,0.270863,1,1,1,1
pdstl,3.9049,-0.062662,-1.46796,0.247483,1,1,1,1
pdstl,4.005,-0.08478,-1.3956,0.232537,1,1,1,1
pdstl,4.1052,-0.135706,-1.328478,0.214911,1,1,1,1
pdstl,4.2053,-0.164433,-1.278953,0.202349,1,1,1,1
pdstl,4.3055,-0.18376,-1.250065,0.196619,1,1,1,1
pdstl,4.4056,-0.207672,-1.24637,0.206076,1,1,1,1
pdstl,4.5057,-0.227103,-1.243767,0.218461,1,1,1,1
pdstl,4.606,-0.252126,-1.236925,0.232555,1,1,1,1
pdstl,4.7061,-0.277,-1.214133,0.245365,1,1,1,1
pdstl,4.8062,-0.317208,-1.175519,0.250053,1,1,1,1
pdstl,4.9063,-0.344228,-1.128857,0.248257,1,1,1,1
pdstl,5.0064,-0.376069,-1.076112,0.240578,1,1,1,1
pdstl,5.1065,-0.395165,-1.02189,0.23423,1,1,1,1
pdstl,5.2066,-0.416038,-0.967635,0.229408,1,1,1,1
pdstl,5.3067,-0.437959,-0.915659,0.22703,1,1,1,1
pdstl,5.4069,-0.456869,-0.871358,0.22706,1,1,1,1
pdstl,5.507,-0.45977,-0.846856,0.240066,1,1,1,1
pdstl,5.6071,-0.461167,-0.820214,0.252585,1,1,1,1
pdstl,5.7072,-0.461431,-0.831513,0.230663,1,1,1,1
pdstl,5.8073,-0.453686,-0.8084,0.225453,1,1,1,1
pdstl,5.9074,-0.456952,-0.766369,0.218793,1,1,1,1
pdstl,6.0075,-0.45433,-0.713602,0.214342,1,1,1,1
pdstl,6.1078,-0.454629,-0.652512,0.211514,1,1,1,1
pdstl,6.2079,-0.446138,-0.595687,0.214676,1,1,1,1
pdstl,6.308,-0.426254,-0.548825,0.222718,1,1,1,1
pdstl,6.4081,-0.387493,-0.503934,0.227958,1,1,1,1
pdstl,6.5082,-0.338601,-0.458913,0.229583,1,1,1,1
pdstl,6.6083,-0.276361,-0.409877,0.227872,1,1,1,1
pdstl,6.7084,-0.222948,-0.36549,0.226312,1,1,1,1
pdstl,6.8086,-0.183628,-0.335696,0.227485,1,1,1,1
pdstl,6.9086,-0.152559,-0.321978,0.240792,1,1,1,1
pdstl,7.0087,-0.127755,-0.310235,0.252676,1,1,1,1
pdstl,7.1089,-0.111495,-0.292088,0.266067,1,1,1,1
pdstl,7.2089,-0.082359,-0.260513,0.280112,1,1,1,1
pdstl,7.309,-0.040832,-0.216115,0.285967,1,1,1,1
pdstl,7.4092,0.006695,-0.167536,0.28312,1,1,1,1
pdstl,7.5092,0.060351,-0.124631,0.280898,1,1,1,1
pdstl,7.6094,0.095481,-0.098099,0.278004,1,1,1,1
pdstl,7.7095,0.124712,-0.090084,0.267684,1,1,1,1
pdstl,7.8096,0.1317,-0.089059,0.257631,1,1,1,1
pdstl,7.9097,0.125376,-0.081542,0.255429,1,1,1,1
pdstl,8.01,0.133378,-0.0712,0.242752,1,1,1,1
pdstl,8.1102,0.136897,-0.041383,0.241449,1,1,1,1
