condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic_wind,0.0004,-0.0,-1.5,0.2,1,1,1,1
deterministic_wind,0.7778,-0.239857,-1.261111,0.2,1,1,1,1
deterministic_wind,1.4777,-0.420912,-1.022222,0.2,1,1,1,1
deterministic_wind,2.0805,-0.498782,-0.783333,0.2,1,1,1,1
deterministic_wind,2.6667,-0.454376,-0.544444,0.2,1,1,1,1
deterministic_wind,3.3375,-0.298579,-0.305556,0.2,1,1,1,1
deterministic_wind,4.0996,-0.069587,-0.066667,0.2,1,1,1,1
deterministic_wind,4.8859,0.176465,0.172222,0.2,1,1,1,1
deterministic_wind,5.6132,0.379257,0.411111,0.2,1,1,1,1
deterministic_wind,6.2393,0.489074,0.65,0.2,1,1,1,1
