condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,0.0005,0.044609,-1.501546,0.025614,1,1,1,1
deterministic,0.1008,0.042001,-1.501611,0.025691,1,1,1,1
deterministic,0.2009,0.045212,-1.501411,0.026536,1,1,1,1
deterministic,0.301,0.045445,-1.501831,0.029775,1,1,1,1
deterministic,0.4012,0.045425,-1.500168,0.026886,1,1,1,1
deterministic,0.5012,0.044825,-1.498798,0.025367,1,1,1,1
deterministic,0.6013,0.046119,-1.49887,0.025369,1,1,1,1
deterministic,0.7015,0.044618,-1.502981,0.028866,1,1,1,1
deterministic,0.8021,0.04216,-1.509848,0.039147,1,1,1,1
deterministic,0.9033,0.043491,-1.520946,0.059293,1,1,1,1
deterministic,1.0035,0.045456,-1.542139,0.093453,1,1,1,1
deterministic,1.1038,0.045239,-1.573669,0.142363,1,1,1,1
deterministic,1.2039,0.045224,-1.613608,0.205883,1,1,1,1
deterministic,1.3042,0.046195,-1.66342,0.283595,1,1,1,1
deterministic,1.4046,0.047317,-1.718275,0.368486,1,1,1,1
deterministic,1.5047,0.048291,-1.772088,0.451984,1,1,1,1
deterministic,1.6048,0.049399,-1.820787,0.527843,1,1,1,1
deterministic,1.7049,0.050464,-1.861974,0.591814,1,1,1,1
deterministic,1.8051,0.051214,-1.895006,0.642856,1,1,1,1
deterministic,1.9052,0.05185,-1.9197,0.681495,1,1,1,1
deterministic,2.0053,0.052251,-1.937559,0.709328,1,1,1,1
deterministic,2.1056,0.041449,-1.509667,0.049859,1,1,1,1
deterministic,2.2057,0.038705,-1.479629,0.003145,1,1,1,1
deterministic,2.3058,0.021271,-1.446318,-0.039274,1,1,1,1
deterministic,2.4059,0.006541,-1.408908,-0.081157,1,1,1,1
deterministic,2.506,-0.002126,-1.371036,-0.117034,1,1,1,1
deterministic,2.6062,0.051213,-1.443918,0.049488,1,1,1,1
deterministic,2.7063,0.08024,-1.465966,0.028262,1,1,1,1
deterministic,2.8064,0.084149,-1.452387,0.031885,1,1,1,1
deterministic,2.9065,0.087098,-1.436517,0.030714,1,1,1,1
deterministic,3.0066,0.08541,-1.425781,0.025615,1,1,1,1
deterministic,3.1067,0.085357,-1.424369,0.023072,1,1,1,1
deterministic,3.2067,0.084739,-1.425964,0.021913,1,1,1,1
deterministic,3.3068,0.08467,-1.427198,0.022591,1,1,1,1
deterministic,3.407,0.083695,-1.428503,0.024223,1,1,1,1
deterministic,3.5071,0.080392,-1.429522,0.026155,1,1,1,1
deterministic,3.6072,0.081911,-1.426922,0.030234,1,1,1,1
deterministic,3.7073,0.079268,-1.418615,0.037572,1,1,1,1
deterministic,3.8074,0.068258,-1.395508,0.040513,1,1,1,1
deterministic,3.9075,0.036945,-1.343973,0.029973,1,1,1,1
deterministic,4.0075,-0.013896,-1.247191,0.001658,1,1,1,1
deterministic,4.1076,-0.014533,-1.182812,-0.105098,1,1,1,1
deterministic,4.2077,-0.05862,-1.121031,-0.121879,0,1,1,0
deterministic,4.3078,-0.098889,-1.15404,-0.108055,1,1,1,1
deterministic,4.4079,-0.154851,-1.184244,-0.149368,1,1,1,1
deterministic,4.508,-0.209944,-1.430063,0.113932,1,1,1,1
deterministic,4.6081,-0.279812,-1.471609,0.175001,1,1,1,1
deterministic,4.7082,-0.343791,-1.473553,0.208769,1,1,1,1
deterministic,4.8083,-0.398691,-1.43314,0.204638,1,1,1,1
deterministic,4.9083,-0.456816,-1.365132,0.165691,1,1,1,1
