condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,0.0008,0.0,0.0,0.0,1,1,1,1
deterministic,0.1009,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,0.2013,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,0.3016,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,0.4017,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,0.502,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,0.6022,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,0.7024,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,0.8025,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,0.9026,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,1.0027,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,1.1028,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,1.203,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,1.3032,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,1.4032,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,1.5034,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,1.6036,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,1.7037,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,1.8039,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,1.9041,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,2.0042,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,2.1044,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,2.2045,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,2.3047,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,2.405,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,2.5052,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,2.6054,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,2.7057,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,2.8058,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,2.906,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,3.0062,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,3.1063,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,3.2066,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,3.3068,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,3.407,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,3.5072,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,3.6074,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,3.7077,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,3.8078,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,3.908,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,4.0082,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,4.1084,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,4.2085,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,4.3087,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,4.4089,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,4.5091,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,4.6093,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,4.7093,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,4.8095,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,4.9096,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,5.0097,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,5.1099,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,5.2105,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,5.3111,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,5.4112,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,5.5115,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,5.6119,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,5.7121,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,5.8122,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,5.9123,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,6.0124,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,6.1126,0.07515,-1.558845,0.028322,1,1,1,1
deterministic,6.2128,0.07515,-1.558845,0.028322,1,1,1,1
