condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0012,0.037142,-1.471125,0.02402,1,1,1,1
pdstl,0.1015,0.03899,-1.46999,0.022987,1,1,1,1
pdstl,0.2015,0.047577,-1.468523,0.023089,1,1,1,1
pdstl,0.3017,0.046997,-1.466191,0.023292,1,1,1,1
pdstl,0.4018,0.049802,-1.467063,0.022569,1,1,1,1
pdstl,0.502,0.048877,-1.467637,0.023204,1,1,1,1
pdstl,0.6021,0.04505,-1.468363,0.023716,1,1,1,1
pdstl,0.7025,0.044714,-1.470421,0.02393,1,1,1,1
pdstl,0.8026,0.041287,-1.470806,0.024731,1,1,1,1
pdstl,0.9026,0.035884,-1.471277,0.024855,1,1,1,1
pdstl,1.0028,0.048025,-1.470638,0.025653,1,1,1,1
pdstl,1.1032,0.047822,-1.469518,0.024768,1,1,1,1
pdstl,1.2033,0.046698,-1.469526,0.024416,1,1,1,1
pdstl,1.3034,0.043248,-1.470518,0.02532,1,1,1,1
pdstl,1.4035,0.032793,-1.473722,0.025156,1,1,1,1
pdstl,1.5036,0.030019,-1.478606,0.022551,1,1,1,1
pdstl,1.6037,0.031275,-1.486275,0.018417,1,1,1,1
pdstl,1.704,0.048592,-1.469868,0.029084,1,1,1,1
pdstl,1.8042,0.052537,-1.464804,0.033047,1,1,1,1
pdstl,1.9044,0.052333,-1.461057,0.036529,1,1,1,1
pdstl,2.0045,0.050442,-1.460808,0.040228,1,1,1,1
pdstl,2.1046,0.050669,-1.464914,0.045924,1,1,1,1
pdstl,2.2047,0.051435,-1.469799,0.055027,1,1,1,1
pdstl,2.3048,0.039174,-1.478828,0.067788,1,1,1,1
pdstl,2.405,0.032006,-1.486134,0.079294,1,1,1,1
pdstl,2.5052,0.040953,-1.484895,0.092894,1,1,1,1
pdstl,2.6052,0.035789,-1.483002,0.099568,1,1,1,1
pdstl,2.7055,0.035789,-1.483002,0.099568,1,1,1,1
pdstl,2.8056,0.043235,-1.474379,0.107659,1,1,1,1
pdstl,2.9057,0.042921,-1.467989,0.108125,1,1,1,1
pdstl,3.0058,0.03795,-1.465878,0.112176,1,1,1,1
pdstl,3.106,0.031168,-1.467309,0.117385,1,1,1,1
pdstl,3.2061,0.023454,-1.472147,0.12414,1,1,1,1
pdstl,3.3062,0.00355,-1.479128,0.130769,1,1,1,1
pdstl,3.4063,0.014617,-1.486467,0.137448,1,1,1,1
pdstl,3.5064,0.002569,-1.493788,0.14373,1,1,1,1
pdstl,3.6064,0.007436,-1.496462,0.149965,1,1,1,1
pdstl,3.7065,-0.013406,-1.497703,0.157433,1,1,1,1
pdstl,3.8066,-0.068982,-1.486636,0.147377,1,1,1,1
