condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,3.0281,0.0,-1.5,0.2,1,1,1,1
pdstl,3.7566,-0.295682,-1.394294,0.2,1,1,1,1
pdstl,4.5847,-0.56871,-1.153763,0.2,1,1,1,1
pdstl,5.2246,-0.676338,-0.906417,0.2,1,1,1,1
pdstl,5.9495,-0.479454,-0.664243,0.2,1,1,1,1
pdstl,6.8225,-0.193919,-0.404207,0.2,1,1,1,1
pdstl,7.7806,0.109171,-0.101063,0.2,1,1,1,1
pdstl,8.5043,0.18886,0.1999,0.2,1,1,1,1
pdstl,9.3305,0.421434,0.478448,0.2,1,1,1,1
pdstl,9.5237,0.410993,0.52371,0.2,1,1,1,1
pdstl,10.1132,0.20347,0.394247,0.2,1,1,1,1
