condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0003,0.018266,-1.505403,0.22169,1,1,1,1
pdstl,0.1004,0.03217,-1.503684,0.22204,1,1,1,1
pdstl,0.2005,0.027009,-1.50414,0.22361,1,1,1,1
pdstl,0.3006,0.028592,-1.505343,0.22582,1,1,1,1
pdstl,0.4007,0.021628,-1.505219,0.228149,1,1,1,1
pdstl,0.5008,0.013341,-1.501029,0.229596,1,1,1,1
pdstl,0.6008,0.003009,-1.49064,0.23244,1,1,1,1
pdstl,0.7009,-0.016316,-1.465178,0.229262,1,1,1,1
pdstl,0.801,-0.041304,-1.42802,0.225717,1,1,1,1
pdstl,0.9011,-0.071289,-1.38397,0.222072,1,1,1,1
pdstl,1.0012,-0.102123,-1.340939,0.219689,1,1,1,1
pdstl,1.1012,-0.133445,-1.306408,0.220289,1,1,1,1
pdstl,1.2013,-0.145149,-1.284399,0.223983,1,1,1,1
pdstl,1.3014,-0.159157,-1.271435,0.230848,1,1,1,1
pdstl,1.4014,-0.170896,-1.258709,0.23677,1,1,1,1
pdstl,1.5015,-0.198921,-1.233799,0.241311,1,1,1,1
pdstl,1.6017,-0.216858,-1.201887,0.241108,1,1,1,1
pdstl,1.7018,-0.253594,-1.160906,0.23665,1,1,1,1
pdstl,1.8019,-0.292766,-1.118924,0.23335,1,1,1,1
pdstl,1.9019,-0.320426,-1.082234,0.23001,1,1,1,1
pdstl,2.002,-0.351197,-1.042987,0.22673,1,1,1,1
pdstl,2.1021,-0.378474,-1.005813,0.228515,1,1,1,1
pdstl,2.2022,-0.388763,-0.968747,0.22691,1,1,1,1
pdstl,2.3023,-0.408376,-0.933038,0.23387,1,1,1,1
pdstl,2.4023,-0.412008,-0.899955,0.234442,1,1,1,1
pdstl,2.5024,-0.408732,-0.871241,0.235928,1,1,1,1
pdstl,2.6024,-0.399704,-0.836006,0.233001,1,1,1,1
pdstl,2.7025,-0.392862,-0.790522,0.231899,1,1,1,1
pdstl,2.8026,-0.38605,-0.737304,0.231039,1,1,1,1
pdstl,2.9027,-0.377387,-0.678654,0.232368,1,1,1,1
pdstl,3.0028,-0.369498,-0.622432,0.233334,1,1,1,1
pdstl,3.1029,-0.35553,-0.576564,0.232328,1,1,1,1
pdstl,3.2029,-0.33734,-0.540743,0.232626,1,1,1,1
pdstl,3.303,-0.305997,-0.512272,0.233982,1,1,1,1
pdstl,3.4031,-0.27494,-0.489542,0.242087,1,1,1,1
pdstl,3.5032,-0.236481,-0.463782,0.248481,1,1,1,1
pdstl,3.6033,-0.19827,-0.435178,0.251616,1,1,1,1
pdstl,3.7035,-0.176821,-0.404778,0.249448,1,1,1,1
pdstl,3.8037,-0.155616,-0.369909,0.25089,1,1,1,1
pdstl,3.9037,-0.139062,-0.330661,0.251585,1,1,1,1
pdstl,4.0038,-0.116151,-0.285338,0.252237,1,1,1,1
pdstl,4.1039,-0.081934,-0.235124,0.255347,1,1,1,1
pdstl,4.204,-0.040502,-0.187856,0.259606,1,1,1,1
pdstl,4.304,-0.004014,-0.163242,0.271004,1,1,1,1
pdstl,4.4041,0.028032,-0.147541,0.269441,1,1,1,1
pdstl,4.5043,0.051323,-0.133711,0.258644,1,1,1,1
pdstl,4.6043,0.05898,-0.119632,0.246346,1,1,1,1
pdstl,4.7044,0.049237,-0.131149,0.258145,1,1,1,1
pdstl,4.8045,0.045175,-0.111836,0.262373,1,1,1,1
pdstl,4.9046,0.052934,-0.081384,0.258348,1,1,1,1
pdstl,5.0046,0.075113,-0.028102,0.251418,1,1,1,1
pdstl,5.1047,0.111374,0.036723,0.238352,1,1,1,1
pdstl,5.2048,0.153331,0.104916,0.226693,1,1,1,1
pdstl,5.305,0.189508,0.162988,0.221554,1,1,1,1
pdstl,5.4051,0.213079,0.210023,0.223321,1,1,1,1
pdstl,5.5052,0.222193,0.245357,0.227746,1,1,1,1
pdstl,5.6053,0.22172,0.278088,0.237125,1,1,1,1
pdstl,5.7054,0.218476,0.318631,0.253669,1,1,1,1
pdstl,5.8055,0.227743,0.26337,0.130999,1,1,1,1
pdstl,5.9057,0.238401,0.28979,0.106681,1,1,1,1
pdstl,6.0058,0.255993,0.337095,0.102515,1,1,1,1
pdstl,6.1059,0.278083,0.406554,0.118857,1,1,1,1
pdstl,6.206,0.304806,0.479325,0.139012,1,1,1,1
pdstl,6.3061,0.338696,0.550487,0.165021,1,1,1,1
pdstl,6.4062,0.379086,0.613353,0.188017,1,1,1,1
pdstl,6.5062,0.405623,0.647631,0.210709,1,1,1,1
pdstl,6.6063,0.428388,0.66858,0.231992,1,1,1,1
pdstl,6.7064,0.440806,0.674368,0.258081,1,1,1,1
pdstl,6.8064,0.45758,0.643212,0.252571,1,1,1,1
pdstl,6.9065,0.461483,0.629097,0.279795,1,1,1,1
pdstl,7.0066,0.466503,0.625957,0.327923,1,1,1,1
pdstl,7.1067,0.469328,0.63724,0.394323,1,1,1,1
pdstl,7.207,0.477463,0.659678,0.472416,1,1,1,1
pdstl,7.3071,0.498009,0.685093,0.554722,1,1,1,1
pdstl,7.4071,0.509846,0.702026,0.622698,1,1,1,1
pdstl,7.5072,0.5389,0.706622,0.671606,1,1,1,1
pdstl,7.6073,0.557692,0.700234,0.699688,1,1,1,1
pdstl,7.7074,0.582738,0.683909,0.708261,1,1,1,1
pdstl,7.8075,0.589587,0.659544,0.698663,1,1,1,1
pdstl,7.9076,0.574962,0.640294,0.68875,1,1,1,1
pdstl,8.0077,0.609412,0.626344,0.691366,1,1,1,1
pdstl,8.1077,0.611651,0.621611,0.697031,1,1,1,1
pdstl,8.2078,0.548851,0.637774,0.666539,1,1,1,1
pdstl,8.3079,0.519298,0.660722,0.656578,1,1,1,1
pdstl,8.408,0.501488,0.689457,0.676681,1,1,1,1
pdstl,8.5081,0.482567,0.704524,0.694339,1,1,1,1
pdstl,8.6082,0.480361,0.705094,0.712954,1,1,1,1
pdstl,8.7083,0.49498,0.691838,0.719809,1,1,1,1
pdstl,8.8084,0.541923,0.668548,0.715851,1,1,1,1
pdstl,8.9085,0.558681,0.644007,0.706021,1,1,1,1
pdstl,9.0085,0.58502,0.6153,0.689786,1,1,1,1
pdstl,9.1086,0.592918,0.609116,0.684354,1,1,1,1
pdstl,9.2087,0.559438,0.597612,0.670298,1,1,1,1
