condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl_wind,0.0005,0.048222,-1.498411,0.221565,1,1,1,1
pdstl_wind,0.1007,0.049297,-1.498628,0.225278,1,1,1,1
pdstl_wind,0.2009,0.038777,-1.499465,0.228165,1,1,1,1
pdstl_wind,0.301,0.033945,-1.500272,0.23015,1,1,1,1
pdstl_wind,0.4011,0.040202,-1.498438,0.231817,1,1,1,1
pdstl_wind,0.5012,0.031604,-1.494786,0.232487,1,1,1,1
pdstl_wind,0.6014,0.020236,-1.484849,0.235394,1,1,1,1
pdstl_wind,0.7018,-0.025199,-1.460249,0.227237,1,1,1,1
pdstl_wind,0.8019,-0.055979,-1.418362,0.227674,1,1,1,1
pdstl_wind,0.902,-0.102324,-1.374273,0.222968,1,1,1,1
pdstl_wind,1.0022,-0.13982,-1.332056,0.21761,1,1,1,1
pdstl_wind,1.1024,-0.165696,-1.29972,0.216615,1,1,1,1
pdstl_wind,1.2026,-0.177137,-1.28079,0.217063,1,1,1,1
pdstl_wind,1.3029,-0.178812,-1.269379,0.225575,1,1,1,1
pdstl_wind,1.4031,-0.191213,-1.255996,0.235793,1,1,1,1
pdstl_wind,1.5032,-0.212036,-1.230694,0.242462,1,1,1,1
pdstl_wind,1.6035,-0.238309,-1.193268,0.245067,1,1,1,1
pdstl_wind,1.7036,-0.279902,-1.150534,0.24499,1,1,1,1
pdstl_wind,1.8038,-0.297304,-1.110413,0.241145,1,1,1,1
pdstl_wind,1.904,-0.328271,-1.069192,0.237995,1,1,1,1
pdstl_wind,2.0041,-0.361478,-1.026828,0.236768,1,1,1,1
pdstl_wind,2.1042,-0.379595,-0.981335,0.233818,1,1,1,1
pdstl_wind,2.2044,-0.390753,-0.939882,0.231553,1,1,1,1
pdstl_wind,2.3045,-0.400035,-0.903302,0.232248,1,1,1,1
pdstl_wind,2.4047,-0.395215,-0.864433,0.230924,1,1,1,1
pdstl_wind,2.5048,-0.391329,-0.823975,0.230129,1,1,1,1
pdstl_wind,2.6049,-0.385709,-0.779005,0.229394,1,1,1,1
pdstl_wind,2.705,-0.370904,-0.731301,0.23002,1,1,1,1
pdstl_wind,2.8052,-0.359986,-0.689902,0.235905,1,1,1,1
pdstl_wind,2.9053,-0.343126,-0.65549,0.240745,1,1,1,1
pdstl_wind,3.0055,-0.327631,-0.623759,0.245991,1,1,1,1
pdstl_wind,3.1058,-0.300753,-0.589898,0.248011,1,1,1,1
pdstl_wind,3.206,-0.270092,-0.555927,0.250717,1,1,1,1
pdstl_wind,3.3062,-0.233858,-0.520842,0.255218,1,1,1,1
pdstl_wind,3.4063,-0.19441,-0.487996,0.264052,1,1,1,1
pdstl_wind,3.5065,-0.150871,-0.455209,0.279076,1,1,1,1
pdstl_wind,3.6066,-0.110469,-0.42554,0.295359,1,1,1,1
pdstl_wind,3.7066,-0.047929,-0.403824,0.305566,1,1,1,1
pdstl_wind,3.8068,0.000902,-0.385451,0.317872,1,1,1,1
pdstl_wind,3.9069,0.06365,-0.367729,0.317726,1,1,1,1
pdstl_wind,4.007,0.102947,-0.346007,0.310915,1,1,1,1
pdstl_wind,4.1071,0.155377,-0.317287,0.292026,1,1,1,1
pdstl_wind,4.2072,0.167079,-0.288105,0.270622,1,1,1,1
pdstl_wind,4.3073,0.163037,-0.260135,0.245663,1,1,1,1
pdstl_wind,4.4073,0.139324,-0.235316,0.226695,1,1,1,1
pdstl_wind,4.5074,0.09943,-0.23099,0.244397,1,1,1,1
pdstl_wind,4.6075,0.077989,-0.219165,0.246472,1,1,1,1
pdstl_wind,4.7078,0.074196,-0.191866,0.261411,1,1,1,1
pdstl_wind,4.8079,0.087746,-0.16451,0.283017,1,1,1,1
pdstl_wind,4.908,0.115829,-0.121195,0.296128,1,1,1,1
pdstl_wind,5.0081,0.135743,-0.076985,0.293055,1,1,1,1
pdstl_wind,5.1091,0.155004,-0.026126,0.276243,1,1,1,1
pdstl_wind,5.2094,0.16819,0.020687,0.246862,1,1,1,1
pdstl_wind,5.3098,0.167345,0.061712,0.216431,1,1,1,1
pdstl_wind,5.4099,0.164505,0.106479,0.194905,1,1,1,1
pdstl_wind,5.5102,0.164015,0.120406,0.158058,1,1,1,1
pdstl_wind,5.6107,0.162978,0.145013,0.14055,1,1,1,1
pdstl_wind,5.7109,0.171334,0.181536,0.129961,1,1,1,1
pdstl_wind,5.811,0.167165,0.235743,0.116633,1,1,1,1
pdstl_wind,5.9113,0.169324,0.315323,0.138713,1,1,1,1
pdstl_wind,6.0115,0.177451,0.388694,0.15807,1,1,1,1
pdstl_wind,6.1116,0.195012,0.458613,0.1783,1,1,1,1
pdstl_wind,6.2117,0.222515,0.518962,0.194245,1,1,1,1
pdstl_wind,6.3118,0.258772,0.566194,0.202603,1,1,1,1
pdstl_wind,6.4119,0.303095,0.602689,0.201151,1,1,1,1
pdstl_wind,6.512,0.349661,0.625544,0.190372,1,1,1,1
pdstl_wind,6.6121,0.389849,0.640039,0.180275,1,1,1,1
pdstl_wind,6.7121,0.418268,0.648682,0.180847,1,1,1,1
pdstl_wind,6.8122,0.443389,0.652975,0.195679,1,1,1,1
pdstl_wind,6.9123,0.41861,0.617593,0.24711,1,1,1,1
pdstl_wind,7.0124,0.416974,0.627705,0.306216,1,1,1,1
pdstl_wind,7.1127,0.420694,0.64923,0.3915,1,1,1,1
pdstl_wind,7.2128,0.436301,0.689743,0.511074,1,1,1,1
pdstl_wind,7.3129,0.466117,0.714458,0.612101,1,1,1,1
pdstl_wind,7.4131,0.490458,0.724644,0.676699,1,1,1,1
pdstl_wind,7.5133,0.519614,0.724142,0.713008,1,1,1,1
pdstl_wind,7.6134,0.516637,0.714034,0.718798,1,1,1,1
pdstl_wind,7.7136,0.519902,0.694199,0.707142,1,1,1,1
pdstl_wind,7.8137,0.51955,0.673715,0.692787,1,1,1,1
pdstl_wind,7.9138,0.501261,0.656524,0.672066,1,1,1,1
pdstl_wind,8.0139,0.490878,0.646995,0.660465,1,1,1,1
pdstl_wind,8.1139,0.484126,0.649118,0.663177,1,1,1,1
pdstl_wind,8.214,0.484171,0.67087,0.691946,1,1,1,1
pdstl_wind,8.3141,0.490218,0.7071,0.741195,1,1,1,1
pdstl_wind,8.4143,0.491729,0.755969,0.8097,1,1,1,1
pdstl_wind,8.5144,0.503386,0.761256,0.816269,1,1,1,1
pdstl_wind,8.6146,0.513661,0.749382,0.797112,1,1,1,1
pdstl_wind,8.7147,0.523546,0.721225,0.757282,1,1,1,1
pdstl_wind,8.8149,0.537546,0.664093,0.68216,1,1,1,1
pdstl_wind,8.9153,0.546351,0.622055,0.631818,1,1,1,1
pdstl_wind,9.0155,0.545991,0.599813,0.609198,1,1,1,1
pdstl_wind,9.1157,0.550563,0.567402,0.569677,1,1,1,1
pdstl_wind,9.2158,0.544451,0.566662,0.575905,1,1,1,1
pdstl_wind,9.3159,0.53093,0.579477,0.605563,1,1,1,1
pdstl_wind,9.416,0.519093,0.573053,0.619438,1,1,1,1
pdstl_wind,9.5161,0.499989,0.570878,0.652441,1,1,1,1
pdstl_wind,9.6162,0.476681,0.572631,0.700842,1,1,1,1
pdstl_wind,9.7163,0.458046,0.558086,0.738555,1,1,1,1
pdstl_wind,9.8164,0.44183,0.524318,0.755882,1,1,1,1
pdstl_wind,9.9167,0.441429,0.465728,0.751928,1,1,1,1
pdstl_wind,10.0169,0.441119,0.384859,0.72651,1,1,1,1
pdstl_wind,10.117,0.439251,0.283861,0.687403,1,1,1,1
pdstl_wind,10.2172,0.447942,0.179752,0.656015,1,1,1,1
pdstl_wind,10.3173,0.472694,0.077855,0.637222,1,1,1,1
pdstl_wind,10.4174,0.501698,-0.008418,0.64154,1,1,0,0
pdstl_wind,10.5175,0.52845,-0.091265,0.65839,1,1,0,0
pdstl_wind,10.6177,0.541848,-0.175111,0.683051,1,1,0,0
pdstl_wind,10.7178,0.530346,-0.225514,0.731019,1,1,0,0
pdstl_wind,10.8179,0.504822,-0.311083,0.744628,1,1,1,1
pdstl_wind,10.9179,0.467681,-0.378274,0.779615,1,1,1,1
pdstl_wind,11.018,0.417576,-0.480898,0.795453,1,1,1,1
pdstl_wind,11.1181,0.374822,-0.622557,0.769258,1,1,1,1
pdstl_wind,11.2182,0.301254,-0.763002,0.724969,1,1,1,1
pdstl_wind,11.3183,0.209706,-0.855773,0.702969,0,1,1,0
pdstl_wind,11.4184,0.108672,-0.911699,0.68674,0,1,1,0
pdstl_wind,11.5185,0.028847,-0.958222,0.669756,0,1,1,0
pdstl_wind,11.619,-0.067037,-1.002536,0.660831,0,1,1,0
pdstl_wind,11.7196,-0.146341,-1.04132,0.638072,0,1,1,0
