condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,3.0275,0.0,-1.5,0.2,1,1,1,1
pdstl,3.7616,-0.245216,-1.299134,0.2,1,1,1,1
pdstl,4.4649,-0.428819,-1.05988,0.2,1,1,1,1
pdstl,5.0639,-0.496656,-0.81987,0.2,1,1,1,1
pdstl,5.6657,-0.429593,-0.578268,0.2,1,1,1,1
pdstl,6.3916,-0.248964,-0.322856,0.2,1,1,1,1
pdstl,7.2206,-0.003417,-0.053659,0.2,1,1,1,1
pdstl,7.9883,0.206094,0.206125,0.2,1,1,1,1
pdstl,8.5176,0.331215,0.38045,0.2,1,1,1,1
pdstl,8.9418,0.315802,0.541763,0.2,1,1,1,1
pdstl,9.3919,0.193783,0.416461,0.2,1,1,1,1
