condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,0.002,0.061532,-1.554871,0.027324,1,1,1,1
deterministic,0.1021,0.067868,-1.555282,0.027528,1,1,1,1
deterministic,0.2022,0.06515,-1.5543,0.027399,1,1,1,1
deterministic,0.3024,0.067371,-1.553738,0.027983,1,1,1,1
deterministic,0.4025,0.063487,-1.549986,0.031599,1,1,1,1
deterministic,0.5027,0.065508,-1.55641,0.028608,1,1,1,1
deterministic,0.6029,0.064215,-1.560516,0.027231,1,1,1,1
deterministic,0.7031,0.063877,-1.561889,0.02535,1,1,1,1
deterministic,0.8032,0.070771,-1.55536,0.029517,1,1,1,1
deterministic,0.9036,0.070729,-1.551605,0.028755,1,1,1,1
deterministic,1.0037,0.070937,-1.549741,0.025822,1,1,1,1
deterministic,1.104,0.061842,-1.553305,0.030406,1,1,1,1
deterministic,1.2041,0.062341,-1.55609,0.028917,1,1,1,1
deterministic,1.3042,0.068882,-1.55551,0.029493,1,1,1,1
deterministic,1.4043,0.071283,-1.550935,0.029894,1,1,1,1
deterministic,1.5045,0.069045,-1.546972,0.029024,1,1,1,1
deterministic,1.6046,0.060568,-1.543038,0.029528,1,1,1,1
deterministic,1.7047,0.064068,-1.540401,0.03039,1,1,1,1
deterministic,1.8048,0.065821,-1.541728,0.032447,1,1,1,1
deterministic,1.9049,0.068162,-1.540987,0.034854,1,1,1,1
deterministic,2.005,0.067553,-1.538619,0.039501,1,1,1,1
deterministic,2.1052,0.06071,-1.537428,0.04685,1,1,1,1
deterministic,2.2053,0.065157,-1.530456,0.056884,1,1,1,1
deterministic,2.3057,0.061568,-1.524327,0.06729,1,1,1,1
deterministic,2.4059,0.04843,-1.516596,0.074151,1,1,1,1
deterministic,2.506,0.044294,-1.510795,0.081437,1,1,1,1
deterministic,2.6062,0.035774,-1.503666,0.088034,1,1,1,1
deterministic,2.7064,0.034137,-1.4968,0.092897,1,1,1,1
deterministic,2.8064,0.045876,-1.488238,0.097369,1,1,1,1
deterministic,2.9065,0.047187,-1.482253,0.100744,1,1,1,1
deterministic,3.0066,0.05264,-1.477773,0.105327,1,1,1,1
deterministic,3.1067,0.059581,-1.475107,0.109962,1,1,1,1
deterministic,3.2068,0.060541,-1.476184,0.1149,1,1,1,1
deterministic,3.3069,0.05561,-1.480101,0.119902,1,1,1,1
deterministic,3.407,0.042365,-1.48567,0.125793,1,1,1,1
deterministic,3.5071,0.047213,-1.488532,0.13319,1,1,1,1
deterministic,3.6073,0.031359,-1.487118,0.140389,1,1,1,1
deterministic,3.7075,0.019895,-1.46969,0.147434,1,1,1,1
deterministic,3.8076,-0.009275,-1.439422,0.150454,1,1,1,1
deterministic,3.9077,-0.057112,-1.396205,0.14857,1,1,1,1
deterministic,4.0078,-0.093817,-1.348141,0.149136,1,1,1,1
deterministic,4.108,-0.129063,-1.304008,0.151552,1,1,1,1
deterministic,4.2081,-0.159232,-1.272435,0.154905,1,1,1,1
deterministic,4.3083,-0.184344,-1.252747,0.159369,1,1,1,1
deterministic,4.4085,-0.210574,-1.242601,0.170284,1,1,1,1
deterministic,4.5089,-0.236696,-1.23441,0.184561,1,1,1,1
deterministic,4.609,-0.268346,-1.216706,0.197041,1,1,1,1
deterministic,4.7091,-0.294843,-1.184712,0.205165,1,1,1,1
deterministic,4.8092,-0.319405,-1.144325,0.209976,1,1,1,1
deterministic,4.9099,-0.340317,-1.099766,0.211352,1,1,1,1
deterministic,5.0103,-0.343418,-1.05627,0.208636,1,1,1,1
deterministic,5.1104,-0.363634,-1.009204,0.206036,1,1,1,1
deterministic,5.2104,-0.375274,-0.965223,0.204166,1,1,1,1
