condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0007,0.066911,-1.874653,0.615594,1,1,1,1
pdstl,0.1008,0.066975,-1.874568,0.615633,1,1,1,1
pdstl,0.2009,0.067029,-1.874763,0.616278,1,1,1,1
pdstl,0.3012,0.067164,-1.87489,0.61682,1,1,1,1
pdstl,0.4013,0.067349,-1.874614,0.616672,1,1,1,1
pdstl,0.5014,0.063526,-1.500562,0.039542,1,1,1,1
pdstl,0.6015,0.064286,-1.457673,-0.024428,1,1,1,1
pdstl,0.7016,0.070344,-1.509584,0.044411,1,1,1,1
pdstl,0.8017,0.074026,-1.573553,0.092203,1,1,1,1
pdstl,0.9021,0.096585,-1.673728,0.17644,1,1,1,1
pdstl,1.0022,0.101053,-1.775858,0.262466,1,1,1,1
pdstl,1.1023,0.10447,-1.862237,0.346957,1,1,1,1
pdstl,1.2025,0.10536,-1.924511,0.416053,1,1,1,1
pdstl,1.3026,0.103499,-1.960763,0.462242,1,1,1,1
pdstl,1.4027,0.134506,-1.916687,0.674549,1,1,1,1
pdstl,1.5028,0.127315,-1.899045,0.754665,1,1,1,1
pdstl,1.6029,0.114188,-1.881229,0.787719,1,1,1,1
pdstl,1.703,0.101245,-1.546727,0.329303,1,1,1,1
pdstl,1.8032,0.079903,-1.444163,0.160619,1,1,1,1
pdstl,1.9032,0.061904,-1.360763,0.016198,1,1,1,1
pdstl,2.0033,0.027784,-1.356625,0.059266,1,1,1,1
pdstl,2.1034,-0.015776,-1.425408,0.130956,1,1,1,1
pdstl,2.2035,-0.047406,-1.515839,0.230591,1,1,1,1
pdstl,2.3036,-0.077385,-1.599627,0.322369,1,1,1,1
pdstl,2.4036,-0.043383,-1.661222,0.376086,1,1,1,1
pdstl,2.5037,-0.020193,-1.705989,0.393737,1,1,1,1
pdstl,2.6038,-0.013673,-1.70308,0.331635,1,1,1,1
pdstl,2.7038,0.003087,-1.671447,0.230326,1,1,1,1
pdstl,2.8039,0.026672,-1.621677,0.131918,1,1,1,1
pdstl,2.9041,0.035691,-1.55656,0.05823,1,1,1,1
pdstl,3.0043,0.03684,-1.390303,0.108753,1,1,1,1
pdstl,3.1043,0.02098,-1.347366,0.120334,1,1,1,1
pdstl,3.2044,0.007045,-1.341649,0.128207,1,1,1,1
pdstl,3.3045,-0.000366,-1.375497,0.139399,1,1,1,1
pdstl,3.4045,0.003696,-1.435086,0.161512,1,1,1,1
pdstl,3.5046,0.004595,-1.492763,0.184845,1,1,1,1
pdstl,3.6047,0.007308,-1.654972,0.371356,1,1,1,1
pdstl,3.7047,0.003879,-1.708961,0.415179,1,1,1,1
pdstl,3.8048,-0.011734,-1.706419,0.429595,1,1,1,1
pdstl,3.9049,-0.004172,-1.653252,0.44294,1,1,1,1
