condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0006,0.053104,-1.530843,0.026898,1,1,1,1
pdstl,0.1011,0.046679,-1.530394,0.026289,1,1,1,1
pdstl,0.2012,0.041581,-1.529838,0.026007,1,1,1,1
pdstl,0.3013,0.042262,-1.529189,0.026312,1,1,1,1
pdstl,0.4014,0.053918,-1.530029,0.026103,1,1,1,1
pdstl,0.5015,0.053327,-1.530326,0.026568,1,1,1,1
pdstl,0.6017,0.047634,-1.530093,0.026332,1,1,1,1
pdstl,0.7018,0.054023,-1.530168,0.02617,1,1,1,1
pdstl,0.8019,0.053875,-1.529841,0.026065,1,1,1,1
pdstl,0.902,0.052612,-1.529829,0.026028,1,1,1,1
pdstl,1.0021,0.053665,-1.530146,0.026143,1,1,1,1
pdstl,1.1022,0.053565,-1.530162,0.026437,1,1,1,1
pdstl,1.2023,0.050175,-1.530174,0.026335,1,1,1,1
pdstl,1.3024,0.054238,-1.53032,0.026764,1,1,1,1
pdstl,1.4025,0.047274,-1.529644,0.026862,1,1,1,1
pdstl,1.5026,0.05168,-1.528541,0.028354,1,1,1,1
pdstl,1.6027,0.057904,-1.526784,0.029236,1,1,1,1
pdstl,1.7028,0.062752,-1.522218,0.030933,1,1,1,1
pdstl,1.8029,0.063179,-1.513553,0.033944,1,1,1,1
pdstl,1.903,0.065937,-1.508241,0.037205,1,1,1,1
pdstl,2.0031,0.059138,-1.504461,0.04343,1,1,1,1
pdstl,2.1032,0.058611,-1.504264,0.051938,1,1,1,1
pdstl,2.2033,0.04854,-1.504469,0.062406,1,1,1,1
pdstl,2.3034,0.050895,-1.50218,0.072775,1,1,1,1
pdstl,2.4037,0.051022,-1.500938,0.084925,1,1,1,1
pdstl,2.5038,0.052236,-1.495333,0.091617,1,1,1,1
pdstl,2.6039,0.05245,-1.490006,0.096517,1,1,1,1
pdstl,2.704,0.054409,-1.484005,0.098564,1,1,1,1
pdstl,2.8041,0.054716,-1.478466,0.100997,1,1,1,1
pdstl,2.9043,0.053408,-1.476731,0.104306,1,1,1,1
pdstl,3.0044,0.047112,-1.478779,0.11107,1,1,1,1
pdstl,3.1045,0.03564,-1.48013,0.113206,1,1,1,1
pdstl,3.2046,0.014073,-1.484132,0.118252,1,1,1,1
pdstl,3.3047,0.003652,-1.487265,0.125178,1,1,1,1
pdstl,3.4049,0.010492,-1.488673,0.132886,1,1,1,1
pdstl,3.505,0.011128,-1.48817,0.139744,1,1,1,1
pdstl,3.6052,0.012506,-1.48529,0.1457,1,1,1,1
pdstl,3.7054,0.001814,-1.480069,0.150929,1,1,1,1
pdstl,3.8055,-0.031094,-1.469446,0.151707,1,1,1,1
pdstl,3.9056,-0.070473,-1.457037,0.151768,1,1,1,1
pdstl,4.0058,-0.122201,-1.444788,0.152697,1,1,1,1
pdstl,4.106,-0.171467,-1.436677,0.156726,1,1,1,1
pdstl,4.2061,-0.220414,-1.429012,0.164159,1,1,1,1
pdstl,4.3062,-0.229232,-1.424294,0.169369,1,1,1,1
pdstl,4.4063,-0.261532,-1.414101,0.1767,1,1,1,1
pdstl,4.5064,-0.278543,-1.392917,0.183146,1,1,1,1
pdstl,4.6066,-0.324038,-1.356823,0.183947,1,1,1,1
pdstl,4.7067,-0.370745,-1.311651,0.183766,1,1,1,1
pdstl,4.8068,-0.414407,-1.263981,0.17915,1,1,1,1
pdstl,4.9069,-0.46366,-1.221851,0.179144,1,1,1,1
pdstl,5.007,-0.507558,-1.186813,0.182159,1,1,1,1
pdstl,5.1072,-0.543563,-1.158402,0.187189,1,1,1,1
pdstl,5.2073,-0.534068,-1.142969,0.180631,1,1,1,1
pdstl,5.3074,-0.540109,-1.127935,0.198057,1,1,1,1
pdstl,5.4076,-0.544941,-1.118702,0.236075,1,1,1,1
pdstl,5.5077,-0.563714,-1.083717,0.250972,1,1,1,1
pdstl,5.6079,-0.586945,-1.039782,0.255281,1,1,1,1
pdstl,5.708,-0.611776,-0.994709,0.252597,1,1,1,1
