condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic_wind,0.0015,0.011215,-1.52654,0.240098,1,1,1,1
deterministic_wind,0.1016,-0.004816,-1.487671,0.2016,1,1,1,1
deterministic_wind,0.2017,-0.007329,-1.467529,0.188612,1,1,1,1
deterministic_wind,0.3019,0.007613,-1.443265,0.185592,1,1,1,1
deterministic_wind,0.402,0.008528,-1.430448,0.186426,1,1,1,1
deterministic_wind,0.5021,0.007029,-1.423553,0.193074,1,1,1,1
deterministic_wind,0.6023,-0.004235,-1.418325,0.201786,1,1,1,1
deterministic_wind,0.7024,-0.024735,-1.40931,0.209669,1,1,1,1
deterministic_wind,0.8026,-0.072477,-1.392316,0.214372,1,1,1,1
deterministic_wind,0.9027,-0.112489,-1.365844,0.216259,1,1,1,1
deterministic_wind,1.0028,-0.15878,-1.332361,0.214564,1,1,1,1
deterministic_wind,1.1029,-0.180422,-1.297758,0.215029,1,1,1,1
deterministic_wind,1.203,-0.208032,-1.272764,0.218512,1,1,1,1
deterministic_wind,1.3033,-0.216106,-1.253246,0.21873,1,1,1,1
deterministic_wind,1.4035,-0.226932,-1.23735,0.219282,1,1,1,1
deterministic_wind,1.5036,-0.25346,-1.218033,0.223066,1,1,1,1
deterministic_wind,1.6036,-0.282455,-1.189112,0.225155,1,1,1,1
deterministic_wind,1.7038,-0.31427,-1.153614,0.224369,1,1,1,1
deterministic_wind,1.8039,-0.345341,-1.114629,0.223973,1,1,1,1
deterministic_wind,1.9041,-0.375327,-1.076635,0.222298,1,1,1,1
deterministic_wind,2.0044,-0.395702,-1.040769,0.220415,1,1,1,1
deterministic_wind,2.1044,-0.413243,-1.003323,0.218662,1,1,1,1
deterministic_wind,2.2046,-0.437048,-0.961821,0.219798,1,1,1,1
deterministic_wind,2.3048,-0.454512,-0.916696,0.221363,1,1,1,1
deterministic_wind,2.4049,-0.456197,-0.865014,0.222358,1,1,1,1
deterministic_wind,2.505,-0.457115,-0.820835,0.217931,1,1,1,1
deterministic_wind,2.6052,-0.451618,-0.782828,0.213469,1,1,1,1
deterministic_wind,2.7053,-0.441107,-0.743261,0.213756,1,1,1,1
deterministic_wind,2.8053,-0.426764,-0.700336,0.217257,1,1,1,1
deterministic_wind,2.9056,-0.406504,-0.656089,0.218155,1,1,1,1
deterministic_wind,3.0057,-0.398006,-0.636657,0.218537,1,1,1,1
deterministic_wind,3.1059,-0.365689,-0.59254,0.228152,1,1,1,1
deterministic_wind,3.2064,-0.344849,-0.570806,0.235563,1,1,1,1
deterministic_wind,3.3064,-0.314653,-0.545159,0.239163,1,1,1,1
deterministic_wind,3.4065,-0.291122,-0.511565,0.242018,1,1,1,1
deterministic_wind,3.5066,-0.268899,-0.463555,0.238231,1,1,1,1
deterministic_wind,3.6067,-0.24231,-0.38582,0.259379,1,1,1,1
deterministic_wind,3.7068,-0.212382,-0.33017,0.286572,1,1,1,1
deterministic_wind,3.8069,-0.156404,-0.306183,0.330487,1,1,1,1
deterministic_wind,3.907,-0.095169,-0.304987,0.36031,1,1,1,1
deterministic_wind,4.0072,-0.024299,-0.317049,0.376089,1,1,1,1
deterministic_wind,4.1073,0.031966,-0.325838,0.356381,1,1,1,1
deterministic_wind,4.2074,0.090143,-0.32437,0.319348,1,1,1,1
deterministic_wind,4.3075,0.128437,-0.304214,0.267735,1,1,1,1
deterministic_wind,4.4077,0.124168,-0.263691,0.222611,1,1,1,1
deterministic_wind,4.5078,0.085022,-0.216188,0.193642,1,1,1,1
deterministic_wind,4.608,0.030933,-0.17068,0.177621,1,1,1,1
deterministic_wind,4.7081,-0.026295,-0.133235,0.181277,1,1,1,1
deterministic_wind,4.8081,-0.063267,-0.103931,0.211418,1,1,1,1
deterministic_wind,4.9082,-0.070321,-0.078909,0.246185,1,1,1,1
deterministic_wind,5.0083,-0.047753,-0.050171,0.265858,1,1,1,1
deterministic_wind,5.1084,-0.00532,-0.016454,0.274957,1,1,1,1
deterministic_wind,5.2085,0.039647,0.02056,0.269574,1,1,1,1
deterministic_wind,5.3086,0.078392,0.04904,0.243336,1,1,1,1
deterministic_wind,5.4088,0.078857,0.075925,0.214662,1,1,1,1
deterministic_wind,5.5089,0.069793,0.106976,0.194241,1,1,1,1
deterministic_wind,5.609,0.04553,0.129584,0.164932,1,1,1,1
deterministic_wind,5.709,0.022943,0.167258,0.147542,1,1,1,1
deterministic_wind,5.8091,0.014375,0.221422,0.140091,1,1,1,1
deterministic_wind,5.9092,0.014057,0.264911,0.119125,1,1,1,1
deterministic_wind,6.0093,-0.013498,0.29481,0.027785,1,1,1,1
deterministic_wind,6.1098,-0.108693,0.331972,-0.130613,1,1,1,1
deterministic_wind,6.2099,-0.261738,0.413585,-0.349753,1,0,1,0
deterministic_wind,6.3101,-0.121349,0.136035,-0.221901,1,1,1,1
deterministic_wind,6.4106,-0.232746,0.122599,-0.548246,1,1,1,1
deterministic_wind,6.5112,-0.340907,0.098355,-0.95362,1,1,1,1
deterministic_wind,6.6114,-0.399996,0.105992,-1.389035,1,1,1,1
deterministic_wind,6.7115,-0.450372,0.095277,-1.832706,1,1,1,1
deterministic_wind,6.8117,-0.486762,0.076233,-2.271144,1,1,1,1
deterministic_wind,6.9117,-0.512811,0.041901,-2.709335,1,1,1,1
deterministic_wind,7.0118,-0.527469,-0.006176,-3.147285,1,1,1,1
deterministic_wind,7.1121,-0.530765,-0.068087,-3.584969,1,1,1,1
deterministic_wind,7.2122,-0.522707,-0.14386,-4.022346,1,1,1,1
deterministic_wind,7.3123,-0.503348,-0.233444,-4.459479,1,1,1,1
deterministic_wind,7.4123,-0.472286,-0.338025,-4.900723,1,1,1,1
deterministic_wind,7.5124,-0.430097,-0.45557,-5.3373,1,1,1,1
deterministic_wind,7.6125,-0.376544,-0.587048,-5.773613,1,1,1,1
deterministic_wind,7.7126,-0.311633,-0.732452,-6.209619,1,1,1,1
deterministic_wind,7.8127,-0.235292,-0.891782,-6.645321,0,1,1,0
deterministic_wind,7.9129,-0.147559,-1.06501,-7.080786,1,1,1,1
deterministic_wind,8.013,-0.048428,-1.252056,-7.516052,1,1,1,1
deterministic_wind,8.1131,0.063238,-1.454963,-7.955417,1,1,1,1
deterministic_wind,8.2132,0.185175,-1.669788,-8.390216,1,1,1,1
deterministic_wind,8.3133,0.318446,-1.898513,-8.824779,1,1,1,1
