condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0005,0.037063,-1.489138,0.024021,1,1,1,1
pdstl,0.1008,0.036543,-1.489229,0.024189,1,1,1,1
pdstl,0.2012,0.038027,-1.488971,0.023948,1,1,1,1
pdstl,0.3015,0.039025,-1.48841,0.023759,1,1,1,1
pdstl,0.4015,0.036565,-1.487271,0.023955,1,1,1,1
pdstl,0.5016,0.02923,-1.486124,0.026596,1,1,1,1
pdstl,0.6016,0.029646,-1.483288,0.028802,1,1,1,1
pdstl,0.7018,0.038282,-1.489661,0.02459,1,1,1,1
pdstl,0.8019,0.039133,-1.489811,0.024969,1,1,1,1
pdstl,0.902,0.033283,-1.489198,0.024838,1,1,1,1
pdstl,1.002,0.037868,-1.488791,0.024771,1,1,1,1
pdstl,1.1021,0.037704,-1.488764,0.024529,1,1,1,1
pdstl,1.2022,0.038771,-1.488706,0.024486,1,1,1,1
pdstl,1.3023,0.038015,-1.489111,0.024444,1,1,1,1
pdstl,1.4024,0.037288,-1.48995,0.025002,1,1,1,1
pdstl,1.5024,0.032364,-1.490708,0.025042,1,1,1,1
pdstl,1.6025,0.03215,-1.491595,0.025642,1,1,1,1
pdstl,1.7026,0.037416,-1.492469,0.027267,1,1,1,1
pdstl,1.8026,0.035355,-1.49465,0.031987,1,1,1,1
pdstl,1.9027,0.026283,-1.497903,0.03846,1,1,1,1
pdstl,2.0028,0.011268,-1.492664,0.031964,1,1,1,1
pdstl,2.1028,0.014635,-1.489898,0.037254,1,1,1,1
pdstl,2.2029,0.019198,-1.487845,0.045787,1,1,1,1
pdstl,2.303,0.020819,-1.485485,0.057811,1,1,1,1
pdstl,2.403,0.022826,-1.483924,0.070399,1,1,1,1
pdstl,2.5032,0.017285,-1.483624,0.081223,1,1,1,1
pdstl,2.6032,0.031046,-1.483785,0.090094,1,1,1,1
pdstl,2.7033,0.033596,-1.483743,0.094585,1,1,1,1
pdstl,2.8034,0.033474,-1.484583,0.096642,1,1,1,1
pdstl,2.9035,0.020229,-1.485544,0.09845,1,1,1,1
pdstl,3.0036,0.032114,-1.486917,0.103078,1,1,1,1
pdstl,3.1037,0.027258,-1.488477,0.107517,1,1,1,1
pdstl,3.2038,0.018114,-1.491442,0.112483,1,1,1,1
pdstl,3.3039,0.029013,-1.493585,0.115184,1,1,1,1
pdstl,3.4039,0.02638,-1.497976,0.121673,1,1,1,1
pdstl,3.504,0.030417,-1.501521,0.12951,1,1,1,1
pdstl,3.6041,0.009664,-1.496185,0.14013,1,1,1,1
pdstl,3.7042,-0.009152,-1.480823,0.145271,1,1,1,1
pdstl,3.8042,-0.043028,-1.452958,0.147352,1,1,1,1
pdstl,3.9043,-0.097533,-1.41455,0.146203,1,1,1,1
