condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0012,-0.003982,-1.457698,0.021731,1,1,1,1
pdstl,0.1013,-0.00371,-1.457583,0.021716,1,1,1,1
pdstl,0.2018,-0.005188,-1.456386,0.022274,1,1,1,1
pdstl,0.302,0.003046,-1.455858,0.021779,1,1,1,1
pdstl,0.4022,0.003793,-1.453497,0.020084,1,1,1,1
pdstl,0.5023,0.004247,-1.452511,0.015997,1,1,1,1
pdstl,0.6029,-0.001097,-1.455065,0.022701,1,1,1,1
pdstl,0.7032,-0.008171,-1.454456,0.026162,1,1,1,1
pdstl,0.8035,-0.004087,-1.461592,0.023824,1,1,1,1
pdstl,0.9036,-0.003225,-1.462782,0.02384,1,1,1,1
pdstl,1.0037,-0.000462,-1.457806,0.023912,1,1,1,1
pdstl,1.1038,0.002374,-1.457403,0.023548,1,1,1,1
pdstl,1.2039,0.002988,-1.45879,0.022397,1,1,1,1
pdstl,1.304,0.004273,-1.460746,0.022282,1,1,1,1
pdstl,1.4041,0.004418,-1.465557,0.023558,1,1,1,1
pdstl,1.5042,-0.010135,-1.468877,0.020107,1,1,1,1
pdstl,1.6043,-0.007433,-1.458874,0.025692,1,1,1,1
pdstl,1.7044,-0.007586,-1.45502,0.027224,1,1,1,1
pdstl,1.8045,-0.004092,-1.453761,0.028989,1,1,1,1
pdstl,1.9047,0.007977,-1.454996,0.031032,1,1,1,1
pdstl,2.0048,0.012233,-1.459367,0.038254,1,1,1,1
pdstl,2.1049,0.025372,-1.467312,0.047639,1,1,1,1
pdstl,2.205,0.022663,-1.47723,0.058624,1,1,1,1
pdstl,2.305,0.032904,-1.483418,0.070685,1,1,1,1
pdstl,2.4052,0.033008,-1.48884,0.079678,1,1,1,1
pdstl,2.5053,0.037229,-1.490371,0.089138,1,1,1,1
pdstl,2.6055,0.029953,-1.486154,0.093183,1,1,1,1
pdstl,2.7056,0.029953,-1.486154,0.093183,1,1,1,1
pdstl,2.8057,0.027411,-1.474443,0.101515,1,1,1,1
pdstl,2.906,0.030733,-1.469817,0.109047,1,1,1,1
