condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,0.0005,0.018718,-1.524391,0.026738,1,1,1,1
pdstl,0.1007,0.008693,-1.523068,0.024666,1,1,1,1
pdstl,0.2008,0.007828,-1.522625,0.024894,1,1,1,1
pdstl,0.3009,0.011788,-1.522456,0.02485,1,1,1,1
pdstl,0.401,0.015168,-1.522458,0.024571,1,1,1,1
pdstl,0.5011,0.019788,-1.522272,0.024701,1,1,1,1
pdstl,0.6012,0.019199,-1.522251,0.024668,1,1,1,1
pdstl,0.7013,0.014899,-1.522137,0.025037,1,1,1,1
pdstl,0.8014,0.015257,-1.52245,0.024698,1,1,1,1
pdstl,0.9016,0.014741,-1.522273,0.024794,1,1,1,1
pdstl,1.0017,0.009867,-1.522049,0.024916,1,1,1,1
pdstl,1.1017,0.014153,-1.522165,0.025038,1,1,1,1
pdstl,1.2018,0.014983,-1.521279,0.024729,1,1,1,1
pdstl,1.302,0.013735,-1.52272,0.024946,1,1,1,1
pdstl,1.4021,0.01227,-1.523084,0.025581,1,1,1,1
pdstl,1.5022,0.012088,-1.523372,0.026514,1,1,1,1
pdstl,1.6023,0.015051,-1.524199,0.028209,1,1,1,1
pdstl,1.7024,0.013973,-1.525581,0.030903,1,1,1,1
pdstl,1.8027,0.006348,-1.527678,0.035806,1,1,1,1
pdstl,1.9027,0.000666,-1.530346,0.043846,1,1,1,1
pdstl,2.0028,-0.002495,-1.532823,0.053131,1,1,1,1
pdstl,2.1029,-0.002315,-1.532978,0.062356,1,1,1,1
pdstl,2.2032,0.00344,-1.5313,0.071943,1,1,1,1
pdstl,2.3033,0.005824,-1.527488,0.080871,1,1,1,1
pdstl,2.4034,0.014268,-1.521819,0.087742,1,1,1,1
pdstl,2.5035,0.03081,-1.513471,0.092211,1,1,1,1
pdstl,2.6036,0.028591,-1.506967,0.094056,1,1,1,1
pdstl,2.7038,0.026297,-1.500977,0.096616,1,1,1,1
pdstl,2.8039,0.019939,-1.499791,0.100318,1,1,1,1
pdstl,2.904,0.011939,-1.501785,0.107882,1,1,1,1
pdstl,3.0041,0.003993,-1.506257,0.116661,1,1,1,1
pdstl,3.1042,0.005264,-1.511195,0.125261,1,1,1,1
pdstl,3.2043,0.013129,-1.514145,0.133895,1,1,1,1
pdstl,3.3044,0.012781,-1.51498,0.140416,1,1,1,1
pdstl,3.4045,0.027524,-1.51316,0.145726,1,1,1,1
pdstl,3.5046,0.02191,-1.508174,0.146177,1,1,1,1
pdstl,3.6048,0.017222,-1.498808,0.144012,1,1,1,1
pdstl,3.7049,-0.015588,-1.487217,0.141699,1,1,1,1
pdstl,3.805,-0.052231,-1.471642,0.141226,1,1,1,1
pdstl,3.9051,-0.097727,-1.455,0.143593,1,1,1,1
pdstl,4.0052,-0.147234,-1.439859,0.150668,1,1,1,1
pdstl,4.1053,-0.191621,-1.429698,0.162137,1,1,1,1
pdstl,4.2054,-0.223583,-1.422755,0.173847,1,1,1,1
pdstl,4.3055,-0.243756,-1.418289,0.185402,1,1,1,1
pdstl,4.4055,-0.259156,-1.409315,0.194015,1,1,1,1
pdstl,4.5057,-0.282046,-1.391,0.199661,1,1,1,1
pdstl,4.6058,-0.323563,-1.359504,0.201146,1,1,1,1
pdstl,4.7059,-0.353444,-1.315383,0.197094,1,1,1,1
pdstl,4.806,-0.399838,-1.270232,0.194192,1,1,1,1
pdstl,4.9063,-0.450397,-1.228341,0.193359,1,1,1,1
pdstl,5.0064,-0.49893,-1.19188,0.19502,1,1,1,1
pdstl,5.1065,-0.540096,-1.161904,0.198387,1,1,1,1
pdstl,5.2066,-0.545276,-1.151583,0.190189,1,1,1,1
pdstl,5.3067,-0.556504,-1.135608,0.202765,1,1,1,1
pdstl,5.4068,-0.562777,-1.118718,0.228223,1,1,1,1
pdstl,5.5069,-0.569383,-1.104394,0.265311,1,1,1,1
pdstl,5.6071,-0.585749,-1.071451,0.28053,1,1,1,1
pdstl,5.7072,-0.605759,-1.032829,0.282887,1,1,1,1
pdstl,5.8073,-0.621407,-0.99442,0.27868,1,1,1,1
pdstl,5.9075,-0.634975,-0.921915,0.237981,1,1,1,1
pdstl,6.0076,-0.639948,-0.81901,0.172976,1,1,1,1
pdstl,6.1077,-0.619749,-0.738905,0.139859,1,1,1,1
pdstl,6.2078,-0.583969,-0.676889,0.125614,1,1,1,1
pdstl,6.3079,-0.539801,-0.63528,0.123638,1,1,1,1
pdstl,6.408,-0.482387,-0.67225,0.187124,1,1,1,1
pdstl,6.5081,-0.444379,-0.683185,0.222227,1,1,1,1
pdstl,6.6082,-0.426427,-0.689116,0.256736,1,1,1,1
pdstl,6.7083,-0.404817,-0.676683,0.275695,1,1,1,1
pdstl,6.8084,-0.386518,-0.636369,0.273112,1,1,1,1
pdstl,6.9085,-0.368547,-0.578162,0.258336,1,1,1,1
pdstl,7.0086,-0.320141,-0.505551,0.241568,1,1,1,1
pdstl,7.1087,-0.258235,-0.445794,0.228588,1,1,1,1
pdstl,7.2088,-0.181502,-0.398505,0.227124,1,1,1,1
pdstl,7.3088,-0.099309,-0.371712,0.240004,1,1,1,1
pdstl,7.4089,-0.018611,-0.360784,0.260715,1,1,1,1
pdstl,7.509,0.07094,-0.350782,0.284487,1,1,1,1
pdstl,7.6091,0.099825,-0.339899,0.291607,1,1,1,1
pdstl,7.7092,0.129043,-0.360438,0.317278,1,1,1,1
pdstl,7.8093,0.152489,-0.320136,0.315232,1,1,1,1
pdstl,7.9094,0.169065,-0.246727,0.362924,1,1,1,1
pdstl,8.0094,0.224465,-0.260799,0.320715,1,1,1,1
pdstl,8.1095,0.255354,-0.206925,0.31665,1,1,1,1
pdstl,8.2096,0.266105,-0.1939,0.321857,1,1,1,1
pdstl,8.3096,0.268783,-0.163988,0.317701,1,1,1,1
pdstl,8.4097,0.271278,-0.144135,0.296498,1,1,1,1
pdstl,8.5097,0.275725,-0.103269,0.283803,1,1,1,1
pdstl,8.6098,0.275206,-0.049136,0.27727,1,1,1,1
pdstl,8.7099,0.284635,0.0318,0.264674,1,1,1,1
pdstl,8.8099,0.273325,0.098651,0.25482,1,1,1,1
pdstl,8.9102,0.264713,0.152364,0.247973,1,1,1,1
pdstl,9.0103,0.235503,0.181879,0.23665,1,1,1,1
pdstl,9.1104,0.204134,0.189068,0.216776,1,1,1,1
pdstl,9.2104,0.182021,0.198256,0.205877,1,1,1,1
pdstl,9.3105,0.184957,0.206765,0.189054,1,1,1,1
pdstl,9.4106,0.201469,0.237429,0.172177,1,1,1,1
pdstl,9.5106,0.227375,0.292334,0.153711,1,1,1,1
pdstl,9.6107,0.258436,0.352166,0.140058,1,1,1,1
pdstl,9.7108,0.286679,0.409307,0.138539,1,1,1,1
pdstl,9.8108,0.306996,0.450808,0.13835,1,1,1,1
pdstl,9.9109,0.280059,0.442544,0.167876,1,1,1,1
pdstl,10.011,0.245236,0.444992,0.189061,1,1,1,1
pdstl,10.1112,0.205882,0.423326,0.182417,1,1,1,1
pdstl,10.2113,0.165542,0.408042,0.182647,1,1,1,1
pdstl,10.3116,0.13459,0.399024,0.178743,1,1,1,1
pdstl,10.4116,0.125473,0.398264,0.174384,1,1,1,1
pdstl,10.5118,0.131881,0.400208,0.173015,1,1,1,1
pdstl,10.6119,0.16004,0.402564,0.178732,1,1,1,1
pdstl,10.712,0.189802,0.405924,0.195866,1,1,1,1
pdstl,10.8121,0.214214,0.415747,0.231346,1,1,1,1
pdstl,10.9121,0.230186,0.428751,0.28636,1,1,1,1
pdstl,11.0123,0.240757,0.437178,0.36339,1,1,1,1
pdstl,11.1124,0.250397,0.44111,0.447377,1,1,1,1
pdstl,11.2125,0.248664,0.43762,0.527782,1,1,1,1
pdstl,11.3126,0.24611,0.424899,0.594657,1,1,1,1
pdstl,11.4127,0.247757,0.410101,0.645452,1,1,1,1
pdstl,11.5128,0.253614,0.396988,0.682644,1,1,1,1
pdstl,11.613,0.224855,0.391395,0.695764,1,1,1,1
pdstl,11.713,0.222021,0.390225,0.703442,1,1,1,1
pdstl,11.8131,0.215778,0.394624,0.70398,1,1,1,1
pdstl,11.9132,0.236429,0.400439,0.705306,1,1,1,1
pdstl,12.0133,0.225215,0.40135,0.704623,1,1,1,1
pdstl,12.1135,0.226774,0.400508,0.707983,1,1,1,1
pdstl,12.2136,0.21938,0.399281,0.71287,1,1,1,1
pdstl,12.3137,0.239962,0.394714,0.715425,1,1,1,1
pdstl,12.4138,0.261125,0.393746,0.718595,1,1,1,1
pdstl,12.5139,0.269234,0.395749,0.720953,1,1,1,1
pdstl,12.614,0.263195,0.40023,0.720985,1,1,1,1
pdstl,12.7142,0.268501,0.406074,0.723367,1,1,1,1
pdstl,12.8143,0.28067,0.4063,0.720762,1,1,1,1
pdstl,12.9144,0.268289,0.401475,0.718705,1,1,1,1
pdstl,13.0145,0.273242,0.388987,0.71348,1,1,1,1
pdstl,13.1146,0.255429,0.368545,0.707048,1,1,1,1
pdstl,13.2147,0.239387,0.345674,0.700069,1,1,1,1
pdstl,13.3148,0.239757,0.317465,0.691659,1,1,1,1
pdstl,13.4149,0.239038,0.288755,0.6864,1,1,1,1
pdstl,13.515,0.266531,0.255591,0.687089,1,1,1,1
pdstl,13.6151,0.265316,0.216373,0.687168,1,1,1,1
pdstl,13.7152,0.283632,0.176266,0.689582,1,1,1,1
