condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,0.0002,0.034099,-1.502321,0.220202,1,1,1,1
deterministic,0.1003,0.018332,-1.503682,0.223954,1,1,1,1
deterministic,0.2005,0.016134,-1.503973,0.225948,1,1,1,1
deterministic,0.3007,0.021825,-1.503132,0.227506,1,1,1,1
deterministic,0.4011,0.023211,-1.502054,0.231018,1,1,1,1
deterministic,0.5013,0.021986,-1.49956,0.236087,1,1,1,1
deterministic,0.6014,0.020432,-1.492983,0.24286,1,1,1,1
deterministic,0.7016,0.005618,-1.476299,0.245704,1,1,1,1
deterministic,0.8017,-0.019264,-1.450998,0.247118,1,1,1,1
deterministic,0.902,-0.057084,-1.418171,0.247761,1,1,1,1
deterministic,1.0025,-0.112787,-1.369396,0.232855,1,1,1,1
deterministic,1.1027,-0.153009,-1.325842,0.226913,1,1,1,1
deterministic,1.2028,-0.171813,-1.299742,0.21653,1,1,1,1
deterministic,1.3029,-0.179077,-1.275933,0.208235,1,1,1,1
deterministic,1.403,-0.192838,-1.255052,0.20537,1,1,1,1
deterministic,1.5031,-0.214907,-1.249524,0.229841,1,1,1,1
deterministic,1.6037,-0.226358,-1.220589,0.243364,1,1,1,1
deterministic,1.7038,-0.262625,-1.18117,0.246987,1,1,1,1
deterministic,1.8039,-0.287425,-1.139376,0.248887,1,1,1,1
deterministic,1.9041,-0.330594,-1.09327,0.247773,1,1,1,1
deterministic,2.0045,-0.376746,-1.054376,0.247643,1,1,1,1
deterministic,2.1047,-0.404392,-1.01799,0.240233,1,1,1,1
deterministic,2.2052,-0.428207,-0.985697,0.238502,1,1,1,1
deterministic,2.3053,-0.445766,-0.950128,0.23734,1,1,1,1
deterministic,2.4054,-0.453643,-0.912474,0.234617,1,1,1,1
deterministic,2.5055,-0.460017,-0.87555,0.235243,1,1,1,1
deterministic,2.6057,-0.457902,-0.837817,0.234316,1,1,1,1
deterministic,2.7058,-0.457516,-0.796013,0.233239,1,1,1,1
deterministic,2.8059,-0.456593,-0.747818,0.229966,1,1,1,1
deterministic,2.9062,-0.458062,-0.694243,0.225158,1,1,1,1
deterministic,3.0063,-0.447556,-0.638979,0.221261,1,1,1,1
deterministic,3.1064,-0.438132,-0.592467,0.218733,1,1,1,1
deterministic,3.2065,-0.413516,-0.559369,0.219451,1,1,1,1
deterministic,3.3066,-0.375099,-0.536599,0.235629,1,1,1,1
deterministic,3.4071,-0.335851,-0.515103,0.251093,1,1,1,1
deterministic,3.5073,-0.273706,-0.47546,0.233179,1,1,1,1
deterministic,3.6074,-0.24677,-0.42184,0.228588,1,1,1,1
deterministic,3.7075,-0.224972,-0.360852,0.23685,1,1,1,1
deterministic,3.8076,-0.195321,-0.305536,0.25649,1,1,1,1
deterministic,3.9079,-0.141566,-0.282867,0.295762,1,1,1,1
deterministic,4.008,-0.061377,-0.271247,0.337225,1,1,1,1
deterministic,4.1083,0.025448,-0.26725,0.364331,1,1,1,1
deterministic,4.2084,0.115234,-0.257139,0.361636,1,1,1,1
deterministic,4.3085,0.170474,-0.239737,0.334846,1,1,1,1
deterministic,4.4086,0.221367,-0.2106,0.280639,1,1,0,0
deterministic,4.5087,0.216077,-0.173613,0.220489,1,1,0,0
deterministic,4.6088,0.167816,-0.13401,0.170962,1,1,1,1
deterministic,4.7089,0.104707,-0.093356,0.145399,1,1,1,1
deterministic,4.809,0.051416,-0.051951,0.157993,1,1,1,1
deterministic,4.9091,0.033233,-0.008968,0.191693,1,1,1,1
deterministic,5.0094,0.035887,0.037669,0.2455,1,1,1,1
deterministic,5.1097,0.055194,0.067932,0.289713,1,1,1,1
deterministic,5.2098,0.076947,0.084279,0.313608,1,1,1,1
deterministic,5.31,0.107815,0.100255,0.31303,1,1,1,1
deterministic,5.4101,0.145296,0.110672,0.278323,1,1,1,1
deterministic,5.5102,0.165104,0.134435,0.244248,1,1,1,1
deterministic,5.6107,0.180199,0.164308,0.207399,1,1,1,1
deterministic,5.7109,0.178556,0.212376,0.179558,1,1,1,1
deterministic,5.8117,0.17444,0.259845,0.162568,1,1,1,1
deterministic,5.9118,0.164895,0.324437,0.162141,1,1,1,1
deterministic,6.0119,0.157595,0.387566,0.173045,1,1,1,1
deterministic,6.1123,0.154894,0.436521,0.188756,1,1,1,1
deterministic,6.2124,0.166062,0.474971,0.202942,1,1,1,1
deterministic,6.3125,0.186371,0.504916,0.21034,1,1,1,1
deterministic,6.4126,0.216791,0.52735,0.207813,1,1,1,1
deterministic,6.5127,0.254523,0.545716,0.196219,1,1,1,1
deterministic,6.6128,0.290862,0.564468,0.185849,1,1,1,1
deterministic,6.713,0.330009,0.584362,0.181063,1,1,1,1
deterministic,6.8133,0.362828,0.606809,0.189219,1,1,1,1
deterministic,6.9134,0.378623,0.626618,0.212968,1,1,1,1
deterministic,7.0135,0.397388,0.641241,0.251897,1,1,1,1
deterministic,7.1137,0.416821,0.66037,0.326051,1,1,1,1
deterministic,7.2138,0.407835,0.652056,0.401668,1,1,1,1
deterministic,7.3139,0.4206,0.656271,0.491438,1,1,1,1
deterministic,7.414,0.423471,0.65509,0.56087,1,1,1,1
deterministic,7.5141,0.446942,0.654091,0.611584,1,1,1,1
deterministic,7.6142,0.4546,0.655155,0.640862,1,1,1,1
deterministic,7.7143,0.476606,0.654805,0.654922,1,1,1,1
deterministic,7.8144,0.503793,0.655946,0.657218,1,1,1,1
deterministic,7.9147,0.510273,0.656584,0.655936,1,1,1,1
deterministic,8.0148,0.524428,0.659217,0.656838,1,1,1,1
deterministic,8.1149,0.534821,0.660267,0.660584,1,1,1,1
deterministic,8.215,0.551185,0.660829,0.669116,1,1,1,1
deterministic,8.3151,0.54317,0.657729,0.673457,1,1,1,1
deterministic,8.4152,0.559508,0.656696,0.683771,1,1,1,1
deterministic,8.5153,0.556213,0.656296,0.68791,1,1,1,1
deterministic,8.6156,0.565789,0.659163,0.690487,1,1,1,1
deterministic,8.7157,0.577437,0.665543,0.695439,1,1,1,1
deterministic,8.8158,0.597548,0.668557,0.691773,1,1,1,1
deterministic,8.9159,0.61232,0.670214,0.693771,1,1,1,1
deterministic,9.016,0.644372,0.655579,0.683085,1,1,1,1
deterministic,9.1162,0.67963,0.645226,0.684079,1,1,1,1
deterministic,9.2163,0.674528,0.633887,0.67876,1,1,1,1
deterministic,9.3164,0.641057,0.616984,0.670636,1,1,1,1
deterministic,9.4165,0.62563,0.607768,0.679096,1,1,1,1
deterministic,9.5166,0.557875,0.595371,0.667941,1,1,1,1
deterministic,9.6167,0.514396,0.586926,0.669536,1,1,1,1
deterministic,9.7168,0.501258,0.562443,0.67282,1,1,1,1
deterministic,9.8169,0.487061,0.52363,0.679117,1,1,1,1
deterministic,9.917,0.494119,0.474294,0.686805,1,1,1,1
deterministic,10.0171,0.484294,0.403113,0.686401,1,1,1,1
deterministic,10.1173,0.493488,0.319972,0.685134,1,1,1,1
deterministic,10.2174,0.508864,0.232223,0.683436,1,1,1,1
deterministic,10.3183,0.511778,0.148353,0.682233,1,1,1,1
deterministic,10.4185,0.522034,0.067557,0.68603,1,1,0,0
deterministic,10.5186,0.541525,0.003702,0.707075,1,1,0,0
deterministic,10.6189,0.54372,-0.051669,0.735256,1,1,0,0
deterministic,10.72,0.573062,-0.100765,0.759138,1,1,1,1
deterministic,10.8201,0.572667,-0.165497,0.771741,1,1,1,1
deterministic,10.9202,0.540599,-0.248693,0.750879,1,1,0,0
deterministic,11.0204,0.489683,-0.347686,0.725969,1,1,1,1
deterministic,11.1205,0.422286,-0.45085,0.703367,1,1,1,1
deterministic,11.2206,0.340057,-0.554553,0.686667,1,1,1,1
deterministic,11.3211,0.208386,-0.652055,0.670286,1,1,1,1
deterministic,11.4212,0.129109,-0.759533,0.66468,1,1,1,1
deterministic,11.5214,0.061039,-0.859671,0.664562,0,1,1,0
deterministic,11.6215,0.01016,-0.952972,0.667422,0,1,1,0
deterministic,11.7216,-0.027289,-1.035731,0.667306,0,1,1,0
deterministic,11.8216,-0.020016,-1.1148,0.669099,1,1,1,1
deterministic,11.9217,-0.012226,-1.186379,0.6666,1,1,1,1
deterministic,12.0218,-0.016065,-1.250187,0.660775,1,1,1,1
deterministic,12.1219,-0.025999,-1.308415,0.656131,1,1,1,1
deterministic,12.2219,-0.052761,-1.359003,0.64895,1,1,1,1
deterministic,12.322,-0.093339,-1.403373,0.646016,1,1,1,1
deterministic,12.4221,-0.129391,-1.438092,0.641923,1,1,1,1
deterministic,12.5222,-0.156814,-1.463961,0.640735,1,1,1,1
deterministic,12.6222,-0.187723,-1.488186,0.646298,1,1,1,1
deterministic,12.7223,-0.144301,-1.502471,0.648725,1,1,1,1
deterministic,12.8224,-0.104615,-1.515427,0.649948,1,1,1,1
deterministic,12.9224,-0.057827,-1.523588,0.648948,1,1,1,1
deterministic,13.0225,-0.022346,-1.531012,0.650348,1,1,1,1
deterministic,13.1226,-0.000223,-1.53821,0.65393,1,1,1,1
deterministic,13.2227,-0.035787,-1.56598,0.687999,1,1,1,1
deterministic,13.3228,-0.056505,-1.561307,0.679208,1,1,1,1
deterministic,13.4228,-0.062484,-1.525466,0.688656,1,1,1,1
deterministic,13.5229,-0.066663,-1.523644,0.676916,1,1,1,1
deterministic,13.623,-0.008468,-1.561275,0.620702,1,1,1,1
deterministic,13.723,0.016949,-1.587135,0.59627,1,1,1,1
deterministic,13.8231,0.036187,-1.595257,0.619,1,1,1,1
deterministic,13.9232,0.026766,-1.598484,0.652513,1,1,1,1
deterministic,14.0232,0.001324,-1.586501,0.679256,1,1,1,1
deterministic,14.1234,-0.007975,-1.573428,0.69465,1,1,1,1
deterministic,14.2235,-0.037055,-1.569543,0.699296,1,1,1,1
deterministic,14.3236,-0.080106,-1.539242,0.649835,1,1,1,1
deterministic,14.4236,-0.080561,-1.527109,0.572291,1,1,1,1
deterministic,14.5237,-0.083427,-1.500925,0.468055,1,1,1,1
deterministic,14.6238,-0.078934,-1.460774,0.335332,1,1,1,1
deterministic,14.7239,-0.035631,-1.442172,0.233453,1,1,1,1
deterministic,14.824,0.012842,-1.449579,0.174141,1,1,1,1
deterministic,14.9241,0.048889,-1.471891,0.142887,1,1,1,1
deterministic,15.0242,0.091425,-1.500001,0.13052,1,1,1,1
deterministic,15.1242,0.098239,-1.540483,0.14751,1,1,1,1
deterministic,15.2243,0.092006,-1.561593,0.14954,1,1,1,1
deterministic,15.3244,0.058413,-1.564148,0.133295,1,1,1,1
deterministic,15.4245,0.039165,-1.553372,0.114594,1,1,1,1
deterministic,15.5245,0.014703,-1.536935,0.100348,1,1,1,1
deterministic,15.6246,0.000275,-1.504014,0.070512,1,1,1,1
deterministic,15.7247,-0.008799,-1.481579,0.06198,1,1,1,1
