condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,3.0281,0.0,-1.5,0.2,1,1,1,1
pdstl,3.7376,-0.292148,-1.413693,0.2,1,1,1,1
pdstl,4.563,-0.557632,-1.166909,0.2,1,1,1,1
pdstl,5.2071,-0.655315,-0.913132,0.2,1,1,1,1
pdstl,5.9346,-0.465646,-0.663352,0.2,1,1,1,1
pdstl,6.8041,-0.185318,-0.399967,0.2,1,1,1,1
pdstl,7.7525,0.113597,-0.099082,0.2,1,1,1,1
pdstl,8.4735,0.19647,0.20001,0.2,1,1,1,1
pdstl,9.2938,0.430194,0.473918,0.2,1,1,1,1
pdstl,9.4971,0.414702,0.52308,0.2,1,1,1,1
pdstl,10.0858,0.20622,0.395741,0.2,1,1,1,1
