condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic_wind,0.0002,0.007972,-1.518991,0.224862,1,1,1,1
deterministic_wind,0.1007,0.020684,-1.518665,0.226215,1,1,1,1
deterministic_wind,0.2008,0.019618,-1.516383,0.225824,1,1,1,1
deterministic_wind,0.3012,0.034755,-1.513695,0.225477,1,1,1,1
deterministic_wind,0.4014,0.039291,-1.511453,0.227623,1,1,1,1
deterministic_wind,0.5015,0.040976,-1.508189,0.231164,1,1,1,1
deterministic_wind,0.6016,0.035157,-1.501816,0.23596,1,1,1,1
deterministic_wind,0.7017,0.015613,-1.485934,0.237837,1,1,1,1
deterministic_wind,0.8019,-0.031676,-1.459465,0.236026,1,1,1,1
deterministic_wind,0.9021,-0.062594,-1.42322,0.230816,1,1,1,1
deterministic_wind,1.0022,-0.107923,-1.383992,0.227772,1,1,1,1
deterministic_wind,1.1026,-0.152926,-1.348984,0.225676,1,1,1,1
deterministic_wind,1.2027,-0.179021,-1.323541,0.226484,1,1,1,1
deterministic_wind,1.3031,-0.193521,-1.30494,0.227719,1,1,1,1
deterministic_wind,1.4032,-0.198555,-1.29185,0.236248,1,1,1,1
deterministic_wind,1.5034,-0.218571,-1.266462,0.24198,1,1,1,1
deterministic_wind,1.6035,-0.216073,-1.22817,0.244275,1,1,1,1
deterministic_wind,1.7036,-0.24181,-1.177087,0.24037,1,1,1,1
deterministic_wind,1.8037,-0.282426,-1.123746,0.235401,1,1,1,1
deterministic_wind,1.904,-0.31532,-1.07821,0.228585,1,1,1,1
deterministic_wind,2.0041,-0.34247,-1.043729,0.219295,1,1,1,1
deterministic_wind,2.1043,-0.372306,-1.012155,0.210683,1,1,1,1
deterministic_wind,2.2046,-0.386625,-0.982163,0.207286,1,1,1,1
deterministic_wind,2.3049,-0.403399,-0.946271,0.210286,1,1,1,1
deterministic_wind,2.405,-0.424595,-0.904004,0.215827,1,1,1,1
deterministic_wind,2.5051,-0.435468,-0.856953,0.22251,1,1,1,1
deterministic_wind,2.6053,-0.445242,-0.813363,0.229161,1,1,1,1
deterministic_wind,2.7054,-0.445804,-0.772249,0.233488,1,1,1,1
deterministic_wind,2.8057,-0.440629,-0.723397,0.233765,1,1,1,1
deterministic_wind,2.9058,-0.430382,-0.668231,0.229501,1,1,1,1
deterministic_wind,3.0059,-0.405568,-0.615585,0.221616,1,1,1,1
deterministic_wind,3.1062,-0.381386,-0.582914,0.219776,1,1,1,1
deterministic_wind,3.2063,-0.34941,-0.564353,0.226584,1,1,1,1
deterministic_wind,3.3065,-0.308897,-0.546081,0.239559,1,1,1,1
deterministic_wind,3.4067,-0.26659,-0.515644,0.251362,1,1,1,1
deterministic_wind,3.5068,-0.231983,-0.47651,0.254194,1,1,1,1
deterministic_wind,3.6069,-0.194938,-0.418445,0.25253,1,1,1,1
deterministic_wind,3.7071,-0.163127,-0.362672,0.260476,1,1,1,1
deterministic_wind,3.8074,-0.102905,-0.310478,0.27799,1,1,1,1
deterministic_wind,3.9077,-0.084419,-0.303766,0.286986,1,1,1,1
deterministic_wind,4.0081,-0.045336,-0.295033,0.299617,1,1,1,1
deterministic_wind,4.1083,0.006606,-0.284103,0.312576,1,1,1,1
deterministic_wind,4.2083,0.024715,-0.277894,0.31059,1,1,1,1
deterministic_wind,4.3085,0.040014,-0.268862,0.30582,1,1,1,1
deterministic_wind,4.4088,0.083954,-0.202508,0.289877,1,1,1,1
deterministic_wind,4.509,0.073557,-0.167149,0.266582,1,1,1,1
deterministic_wind,4.6092,0.058801,-0.12681,0.237111,1,1,1,1
deterministic_wind,4.7093,0.040181,-0.086002,0.222605,1,1,1,1
deterministic_wind,4.8095,0.012615,-0.048276,0.217265,1,1,1,1
deterministic_wind,4.9096,-0.020408,-0.025168,0.228608,1,1,1,1
deterministic_wind,5.0098,-0.047065,0.004133,0.240504,1,1,1,1
deterministic_wind,5.11,-0.06311,0.022392,0.235974,1,1,1,1
deterministic_wind,5.2101,-0.064493,0.036665,0.223978,1,1,1,1
deterministic_wind,5.3102,-0.056764,0.05504,0.211834,1,1,1,1
deterministic_wind,5.4104,-0.042574,0.082434,0.197593,1,1,1,1
deterministic_wind,5.5109,-0.015989,0.118939,0.184198,1,1,1,1
deterministic_wind,5.6113,0.018063,0.139891,0.135607,1,1,1,1
deterministic_wind,5.7117,0.052506,0.193892,0.117233,1,1,1,1
deterministic_wind,5.8118,0.095851,0.266486,0.125598,1,1,1,1
deterministic_wind,5.9119,0.135939,0.328389,0.141538,1,1,1,1
deterministic_wind,6.012,0.167493,0.382294,0.167665,1,1,1,1
deterministic_wind,6.1122,0.190996,0.425059,0.193911,1,1,1,1
deterministic_wind,6.2123,0.214335,0.459823,0.208125,1,1,1,1
deterministic_wind,6.3124,0.240137,0.490562,0.213785,1,1,1,1
